identifier,sku,name,price,url,category,brand,image_url,shipping_cost,stock,dealer
SPM8001254827,e63kur12f6,Racers:  Racer X & Taejo Togokahn,219.36,http://www.sears.com/lego-racers-racer-x-taejo-togokahn/p-SPM613629314,Blocks > ,LEGO,http://c.shld.net/rpx/i/s/pi/mp/27946/294440714?src=http%3A%2F%2Fimg.reversede.com%2Fimages%2FI%2F41haNJsfFzL.jpg&d=39e8d1617ca8c25c0095a080929398157e560ce5,0.0,,Sears - Factory Advantage LLC
SPM8152375529,10937,LEGO Super Heroes Arkham Asylum Breakout (10937),376.99,http://www.sears.com/lego-super-heroes-arkham-asylum-breakout-10937/p-SPM1768683014,Blocks > ,LEGO,http://c.shld.net/rpx/i/s/pi/mp/27946/2597054314?src=http%3A%2F%2Fimg.reversede.com%2Fimages%2FI%2F61-Giu2QZ4L.jpg&d=c2a0f12aea157584b8af43b3ca20e074211ff5dc,11.99,,Sears - Amazonlot
SPM7677003805,10937,LEGO Super Heroes Arkham Asylum Breakout (10937),466.86,http://www.sears.com/lego-super-heroes-arkham-asylum-breakout-10937/p-SPM1768683014,Blocks > ,LEGO,http://c.shld.net/rpx/i/s/pi/mp/27946/2597054314?src=http%3A%2F%2Fimg.reversede.com%2Fimages%2FI%2F61-Giu2QZ4L.jpg&d=c2a0f12aea157584b8af43b3ca20e074211ff5dc,0.0,,Sears - Factory Advantage LLC
SPM7893182927,7978,Atlantis Angler Attack 7978,102.36,http://www.sears.com/lego-atlantis-angler-attack-7978/p-05221870000P,Building Sets > ,LEGO,http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_159437401,0.0,,Sears - Factory Advantage LLC
SPM8151191529,7978,Atlantis Angler Attack 7978,98.25,http://www.sears.com/lego-atlantis-angler-attack-7978/p-05221870000P,Building Sets > ,LEGO,http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_159437401,9.65,,Sears - Amazonlot
SPM7732986423,7978,Atlantis Angler Attack 7978,98.37,http://www.sears.com/lego-atlantis-angler-attack-7978/p-05221870000P,Building Sets > ,LEGO,http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_159437401,9.99,,Sears - Edealszone LLC
SPM7609355428,9442,LEGO(R) NINJAGO(R) Jay's Storm Fighter Jet Airplane | 9442,70.93,http://www.sears.com/lego-r-ninjago-r-jay-s-storm-fighter-jet-airplane/p-SPM7502061402,Building Sets > ,LEGO,http://c.shld.net/rpx/i/s/pi/mp/7019/prod_1109168002?src=http%3A%2F%2Fwww.vminnovations.com%2Fsys%2Fresource.ashx%3Fguid%3D972792afc88740c6b1943771c18deb2b%26s%3D501&d=06126c89ad8693c30884fae4fbdcfd9a5e9e70f8,22.65,,Sears - Online Products
SPM11927687919,9442,LEGO(R) NINJAGO(R) Jay's Storm Fighter Jet Airplane | 9442,74.17,http://www.sears.com/lego-r-ninjago-r-jay-s-storm-fighter-jet-airplane/p-SPM7502061402,Building Sets > ,LEGO,http://c.shld.net/rpx/i/s/pi/mp/7019/prod_1109168002?src=http%3A%2F%2Fwww.vminnovations.com%2Fsys%2Fresource.ashx%3Fguid%3D972792afc88740c6b1943771c18deb2b%26s%3D501&d=06126c89ad8693c30884fae4fbdcfd9a5e9e70f8,25.65,,Sears - BulkBuyWholesale
SPM8151818529,5868,Lego Creator: Ferocious Creatures #5868,152.03,http://www.sears.com/lego-creator-ferocious-creatures-5868/p-SPM2992744702,Building Sets > ,LEGO,http://c.shld.net/rpx/i/s/pi/mp/6989/749199002?src=http%3A%2F%2Fsite.tisinc99.com%2Flego5868desc.jpg&d=2e78b183c68ca40238d91c83a4ba06ff5577f2fc,8.99,,Sears - Amazonlot
SPM7893150727,5868,Lego Creator: Ferocious Creatures #5868,176.61,http://www.sears.com/lego-creator-ferocious-creatures-5868/p-SPM2992744702,Building Sets > ,LEGO,http://c.shld.net/rpx/i/s/pi/mp/6989/749199002?src=http%3A%2F%2Fsite.tisinc99.com%2Flego5868desc.jpg&d=2e78b183c68ca40238d91c83a4ba06ff5577f2fc,0.0,,Sears - Factory Advantage LLC
