identifier,sku,name,price,url,category,brand,image_url,shipping_cost,stock,dealer
17906106,10655,LEGO Bricks & More LEGO Monster Trucks (10655),19.99,http://www.toysrus.com/product/index.jsp?productId=17906106,Building Sets & Blocks,LEGO,http://www.toysrus.com/images/tru_hdrLogo.gif/graphics/product_images/pTRU1-14790625reg.jpg,,,
12326437,4625,LEGO Bricks & More Box - Pink (4625),14.99,http://www.toysrus.com/product/index.jsp?productId=12326437,Building Sets & Blocks,LEGO,http://www.toysrus.com/images/tru_hdrLogo.gif/graphics/product_images/pTRU1-11688450reg.jpg,,,
3498753,5560,LEGO Bricks & More Large Pink Brick Box (5560),29.99,http://www.toysrus.com/product/index.jsp?productId=3498753,Building Sets & Blocks,LEGO,http://www.toysrus.com/images/tru_hdrLogo.gif/graphics/product_images/pTRU1-5739902reg.jpg,,,
2629037,6166,LEGO Bricks & More - System Ultimate Building Set (6166),29.99,http://www.toysrus.com/product/index.jsp?productId=2629037,LEGO Bricks & More,LEGO,http://www.toysrus.com/images/tru_hdrLogo.gif/graphics/product_images/pTRU1-3541701reg.jpg,,,
4057257,5508,LEGO Bricks & More Deluxe Brick Box (5508),45.99,http://www.toysrus.com/product/index.jsp?productId=4057257,LEGO Bricks & More,LEGO,http://www.toysrus.com/images/tru_hdrLogo.gif/graphics/product_images/pTRU1-7430022reg.jpg,,,
3498752,6177,LEGO Bricks & More Builders of Tomorrow Set (6177),29.99,http://www.toysrus.com/product/index.jsp?productId=3498752,LEGO Bricks & More,LEGO,http://www.toysrus.com/images/tru_hdrLogo.gif/graphics/product_images/pTRU1-5739898reg.jpg,,,
3934645,0620,LEGO Bricks & More Blue Building Plate Base (0620),4.99,http://www.toysrus.com/product/index.jsp?productId=3934645,Building Sets & Blocks,LEGO,http://www.toysrus.com/images/tru_hdrLogo.gif/graphics/product_images/pTRU1-6986757reg.jpg,,,
2266194,0626,LEGO Bricks & More Large Green Baseplate Accessory (0626),4.99,http://www.toysrus.com/product/index.jsp?productId=2266194,LEGO Bricks & More,LEGO,http://www.toysrus.com/images/tru_hdrLogo.gif/graphics/product_images/pTRU1-2787619reg.jpg,,,
10917810,8221,LEGO Racers Storming Enforcer (8221),14.99,http://www.toysrus.com/product/index.jsp?productId=10917810,"LEGO Exclusives - Only at Toys ""R"" Us",LEGO,http://www.toysrus.com/images/tru_hdrLogo.gif/graphics/product_images/pTRU1-8996205reg.jpg,,,
12400098,6169,LEGO Duplo LEGOVille Fire Chief (6169),9.99,http://www.toysrus.com/product/index.jsp?productId=12400098,Building Sets & Blocks,LEGO,http://www.toysrus.com/images/tru_hdrLogo.gif/graphics/product_images/pTRU1-11814357reg.jpg,,,
12250920,6172,LEGO Duplo LEGOVille Zoo Truck (6172),19.99,http://www.toysrus.com/product/index.jsp?productId=12250920,Building Sets & Blocks,LEGO,http://www.toysrus.com/images/tru_hdrLogo.gif/graphics/product_images/pTRU1-11531987reg.jpg,,,
12261090,6173,LEGO Duplo LEGOVille Panda (6173),7.99,http://www.toysrus.com/product/index.jsp?productId=12261090,Building Sets & Blocks,LEGO,http://www.toysrus.com/images/tru_hdrLogo.gif/graphics/product_images/pTRU1-11553901reg.jpg,,,
12241680,6157,LEGO Duplo LEGOVille Big Zoo (6157),89.99,http://www.toysrus.com/product/index.jsp?productId=12241680,Building Sets & Blocks,LEGO,http://www.toysrus.com/images/tru_hdrLogo.gif/graphics/product_images/pTRU1-11508224reg.jpg,,,
12250922,6156,LEGO Duplo LEGOVille Photo Safari (6156),59.99,http://www.toysrus.com/product/index.jsp?productId=12250922,Building Sets & Blocks,LEGO,http://www.toysrus.com/images/tru_hdrLogo.gif/graphics/product_images/pTRU1-11531989reg.jpg,,,
3497101,4962,LEGO Duplo LEGOVille Baby Zoo (4962),9.99,http://www.toysrus.com/product/index.jsp?productId=3497101,"LEGO Exclusives - Only at Toys ""R"" Us",LEGO,http://www.toysrus.com/images/tru_hdrLogo.gif/graphics/product_images/pTRU1-5735260reg.jpg,,,
21098876,,LEGO Castle Forest Ambush,12.99,http://www.toysrus.com/product/index.jsp?productId=21098876,LEGO Castle,LEGO,http://www.toysrus.com/images/tru_hdrLogo.gif/graphics/product_images/pTRU1-15840170reg.jpg,,,
21098906,,LEGO Castle Gold Getaway,19.99,http://www.toysrus.com/product/index.jsp?productId=21098906,LEGO Castle,LEGO,http://www.toysrus.com/images/tru_hdrLogo.gif/graphics/product_images/pTRU1-15840206reg.jpg,,,
21098916,,LEGO Castle Dragon Mountain,54.99,http://www.toysrus.com/product/index.jsp?productId=21098916,LEGO Castle,LEGO,http://www.toysrus.com/images/tru_hdrLogo.gif/graphics/product_images/pTRU1-15840207reg.jpg,,,
21098946,,LEGO Castle The Gatehouse Raid,29.99,http://www.toysrus.com/product/index.jsp?productId=21098946,LEGO Castle,LEGO,http://www.toysrus.com/images/tru_hdrLogo.gif/graphics/product_images/pTRU1-15840245reg.jpg,,,
