identifier,sku,name,price,url
,,"Zorg, Welzijn en Hulpverlening / HBO Leergang Sociaal-pedagogische Hulpverlening (SPH)",2080.0,http://www.scheidegger.nl/opleiding/2012-SD-MHBO-HBO-opleidingen-en-Leergangen-HBO-Leergang-Sociaal-Pedagogische-Hulpverl.html
,,"Zorg, Welzijn en Hulpverlening / HBO Leergang Maatschappelijk Werk en Dienstverlening",2080.0,http://www.scheidegger.nl/opleiding/2012-SD-MHBO-HBO-opleidingen-en-Leergangen-HBO-Leergang-Maatschappelijk-Werk-en-Dienstverlening.html
,,"Zorg, Welzijn en Hulpverlening / HBO Leergang Jeugdzorg",2080.0,http://www.scheidegger.nl/opleiding/2012-SD-MHBO-HBO-opleidingen-en-Leergangen-HBO-Leergang-Jeugdzorg.html
,,"Zorg, Welzijn en Hulpverlening / MBO Verzorger Gehandicapten",880.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Verzorger-Gehandicapten.html
,,"Zorg, Welzijn en Hulpverlening / MBO Verzorgende IG (niveau 3), specialisatie Verpleeghuizen",1800.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Verzorgende-IG-niveau-3-spec-Verpleeg-.html
,,"Zorg, Welzijn en Hulpverlening / MBO Verzorgende IG (niveau 3), specialisatie Kraamzorg",1800.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Verzorgende-IG-niveau-3-spec-Kraamzorg.html
,,"Zorg, Welzijn en Hulpverlening / MBO Sociaal-maatschappelijke Hulpverlening",1440.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Sociaal-Maatschappelijk-Hulpverlening.html
,,"Zorg, Welzijn en Hulpverlening / MBO Persoonlijk Begeleider Specifieke Doelgroepen (niveau 4)",2730.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Persoonlijke-Begeleider-Specifieke-Doelgroepen-niveau-4.html
,,"Zorg, Welzijn en Hulpverlening / MBO Persoonlijk Begeleider Gehandicaptenzorg (niveau 4)",2730.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Persoonlijk-Begeleider-Gehandicaptenzorg-niveau-4.html
,,"Zorg, Welzijn en Hulpverlening / MBO Pedagogisch Werker Jeugdzorg (niveau 4)",2730.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Pedagogisch-Werker-Jeugdzorg-niveau-4.html
,,"Zorg, Welzijn en Hulpverlening / MBO Medewerker Maatschappelijke Zorg (niveau 3)",1800.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Medewerker-Maatschappelijke-Zorg-niveau-3.html
,,"Zorg, Welzijn en Hulpverlening / MBO Maatschappelijk Werk en Gezinsbegeleiding",1440.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Maatschappelijk-Werk-en-Gezinsbegeleiding.html
,,"Zorg, Welzijn en Hulpverlening / MBO Maatschappelijk Dienstverlener (niveau 4)",2730.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Maatschappelijk-Dienstverlener-niveau-4.html
,,"Zorg, Welzijn en Hulpverlening / MBO Jeugdzorg",1440.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Jeugdzorg.html
,,"Zorg, Welzijn en Hulpverlening / MBO Helpende Zorg en Welzijn (niveau 2)",1320.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Helpende-Zorg-en-Welzijn-niveau-2.html
,,"Zorg, Welzijn en Hulpverlening / MBO Gehandicaptenzorg",1440.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Gehandicaptenzorg.html
,,"Zorg, Welzijn en Hulpverlening / HBO Bachelor Sociaal Pedagogische Hulpverlening (SPH)",5200.0,http://www.scheidegger.nl/opleiding/2012-SD-MHBO-HBO-opleidingen-en-Leergangen-HBO-Bachelor-Sociaal-Pedagogische-Hulpverlening.html
,,"Zorg, Welzijn en Hulpverlening / HBO Bachelor Maatschappelijk Werk & Dienstverlening",5200.0,http://www.scheidegger.nl/opleiding/2012-SD-MHBO-HBO-opleidingen-en-Leergangen-HBO-Bachelor-Maatschappelijk-Werk-en-Dienstverlening.html
,,Medisch en Paramedisch / Eerste Hulp aan Kinderen,125.0,http://www.scheidegger.nl/opleiding/2012-SD-Trainingen-Eerste-Hulp-aan-Kinderen-1.html
,,Medisch en Paramedisch / Vakopleiding Natuurlijke Geneeskunde,1440.0,http://www.scheidegger.nl/opleiding/2012-SD-Trainingen-Vakdiploma-Natuurlijke-Geneeskunde.html
,,Medisch en Paramedisch / Vakopleiding Homeopathie,1200.0,http://www.scheidegger.nl/opleiding/2012-SD-Trainingen-Vakdiploma-Homeopathie.html
,,Medisch en Paramedisch / Vakopleiding Drogist,880.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-Vakopleiding-Drogist.html
,,Medisch en Paramedisch / Assistent-drogist,440.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-Assistent-drogist.html
,,Medisch en Paramedisch / MBO Verpleegkundige (niveau 4),2730.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Verpleegkundige-niveau-4.html
,,Medisch en Paramedisch / MBO Tandartsassistent (niveau 4),2730.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Tandartsassistente-niveau-4.html
,,Medisch en Paramedisch / MBO Medische Administratie en Kantoorpraktijk,440.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Medische-Administratie-en-Kantoorpraktijk.html
,,Medisch en Paramedisch / MBO Medisch Secretaresse (niveau 4),2730.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Medisch-Secretaresse-niveau-4.html
,,Medisch en Paramedisch / MBO Medisch Secretaresse,880.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Medisch-Secretaresse.html
,,Medisch en Paramedisch / MBO Doktersassistent (niveau 4),2730.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Dokterassistent-niveau-4.html
,,Medisch en Paramedisch / MBO Basisopleiding Doktersassistent,1440.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Basisopleiding-Doktersassistent.html
,,Medisch en Paramedisch / MBO Basisopleiding Apothekersassistent,1440.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Basisopleiding-Apothekersassistent.html
,,Medisch en Paramedisch / MBO Apothekersassistent (niveau 4),2730.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Apothekersassistent-niveau-4.html
,,Uiterlijke Verzorging en Voeding / Vakopleiding Parfumerie,1440.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-Vakopleiding-Parfumerie.html
,,Uiterlijke Verzorging en Voeding / Vakopleiding Modeontwerper,1440.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-Vakopleiding-Modeontwerper.html
,,Uiterlijke Verzorging en Voeding / Vakopleiding Kapper,1200.0,http://www.scheidegger.nl/opleiding/2012-SD-Trainingen-Vakopleiding-Kapper.html
,,Uiterlijke Verzorging en Voeding / Vakopleiding Imagostylist,1200.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-Vakopleiding-Imagostylist.html
,,Uiterlijke Verzorging en Voeding / Vakopleiding Gewichtsconsulent,1440.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-Vakopleiding-Gewichtsconsulent.html
,,Uiterlijke Verzorging en Voeding / Vakopleiding Erkend Visagist,1440.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-Vakopleiding-Erkend-Visagist.html
,,Uiterlijke Verzorging en Voeding / Vakopleiding Erkend Schoonheidsspecialist,1200.0,http://www.scheidegger.nl/opleiding/2012-SD-Trainingen-Vakopleiding-Erkend-Schoonheidsspecialist.html
,,Uiterlijke Verzorging en Voeding / Vakopleiding Erkend Pedicure,1440.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-Vakopleiding-Erkend-Pedicure.html
,,Uiterlijke Verzorging en Voeding / Vakopleiding Erkend Manicure en Nagelstyling,1440.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-Vakopleiding-Erkend-Manicure-en-Nagelstyling.html
,,Uiterlijke Verzorging en Voeding / Basisopleiding Schoonheidsspecialist,880.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-Basisopleiding-Schoonheidsspecialist.html
,,Uiterlijke Verzorging en Voeding / Basisopleiding Pedicure,880.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-Basisopleiding-Pedicure.html
,,Uiterlijke Verzorging en Voeding / Basisopleiding Manicure en Nagelstyling,880.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-Basisopleiding-Manicure-en-Nagelstyling.html
,,Uiterlijke Verzorging en Voeding / Basisopleiding Visagie,880.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-Basisopleiding-Visagie.html
,,Fotografie / Professioneel Fotograaf,880.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-Professioneel-Fotograaf.html
,,Fotografie / Basisopleiding Professionele Fotografie,880.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-Basisopleiding-Professionele-Fotografie.html
,,Orde en Veiligheid / Vakopleiding Beveiliging C,440.0,http://www.scheidegger.nl/opleiding/2012-SD-Trainingen-Vakopleiding-Beveiliging-C.html
,,Orde en Veiligheid / Evenementenbeveiliger (ESO),880.0,http://www.scheidegger.nl/opleiding/2012-SD-Trainingen-Evenementenbeveiliger-ESO.html
,,Orde en Veiligheid / Buitengewoon Opsporingsambtenaar (BOA),880.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-Buitengewoon-Opsporingsambtenaar-BOA.html
,,"Orde en Veiligheid / HBO Leergang Recht, Veiligheid en Criminologie",2080.0,http://www.scheidegger.nl/opleiding/2012-SD-MHBO-HBO-opleidingen-en-Leergangen-HBO-Leergang-Recht-Veiligheid-en-Criminolo.html
,,Orde en Veiligheid / HBO Criminologie,990.0,http://www.scheidegger.nl/opleiding/2012-SD-MHBO-HBO-opleidingen-en-Leergangen-HBO-Criminologie.html
,,Orde en Veiligheid / MBO Coördinator Beveiliging (niveau 3),1320.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Coordinator-Beveiliging-niveau-3.html
,,Orde en Veiligheid / MBO Beveiliger (niveau 2),1320.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Beveiliger-niveau-2.html
,,Pedagogiek en Onderwijs / Basisopleiding Pedagogiek,880.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-Basisopleiding-Pedagogiek.html
,,Pedagogiek en Onderwijs / MHBO Pedagogiek,1530.0,http://www.scheidegger.nl/opleiding/2012-SD-MHBO-HBO-opleidingen-en-Leergangen-MHBO-Pedagogiek.html
,,Pedagogiek en Onderwijs / HBO Leergang Pedagogiek en Ontwikkelingspsychologie,2080.0,http://www.scheidegger.nl/opleiding/2012-SD-MHBO-HBO-opleidingen-en-Leergangen-HBO-Leergang-Pedagogiek-en-Ontwikkelingspsychologie.html
,,Pedagogiek en Onderwijs / MBO Onderwijsassistent (niveau 4),2730.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Onderwijsassistent-niveau-4.html
,,Pedagogiek en Onderwijs / MBO Onderwijs en Didactiek,1440.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Onderwijs-en-Didactiek.html
,,Pedagogiek en Onderwijs / HBO Bachelor Lerarenopleiding Basisonderwijs (PABO) (Hogeschool NCOI),6990.0,http://www.scheidegger.nl/opleiding/2012-SD-MHBO-HBO-opleidingen-en-Leergangen-HBO-Bachelor-PABO.html
,,Facilitair / MHBO Facilitair Management,1530.0,http://www.scheidegger.nl/opleiding/2012-SD-MHBO-HBO-opleidingen-en-Leergangen-MHBO-Facilitair-Management.html
,,Facilitair / HBO Leergang Facilitair Management,2080.0,http://www.scheidegger.nl/opleiding/2012-SD-MHBO-HBO-opleidingen-en-Leergangen-HBO-Leergang-Facilitair-Management.html
,,Facilitair / MBO Manager Facilitaire Schoonmaak,1440.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Manager-Facilitaire-Schoonmaak.html
,,Facilitair / MBO Facilitaire Dienstverlening,1440.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Facilitaire-Dienstverlening.html
,,Facilitair / MBO Facilitair Medewerker,1200.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Facilitair-Medewerker.html
,,Facilitair / MBO Facilitair Leidinggevende (niveau 4),2730.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Facilitair-Leidinggevende-niveau-4.html
,,Facilitair / MBO Balie- en Shopmedewerker (niveau 2),1320.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Balie--en-shopmedewerker-niveau-2.html
,,"Inkoop, Retail en Logistiek / MHBO Logistiek Manager",1530.0,http://www.scheidegger.nl/opleiding/2012-SD-MHBO-HBO-opleidingen-en-Leergangen-MHBO-Logistiek-Manager.html
,,"Inkoop, Retail en Logistiek / HBO Leergang Logistiek Management",2080.0,http://www.scheidegger.nl/opleiding/2012-SD-MHBO-HBO-opleidingen-en-Leergangen-HBO-Leergang-Logistiek-Management.html
,,"Inkoop, Retail en Logistiek / MBO Vervoer, Transport en Logistiek (VTL)",1440.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Vervoer-Transport-en-Logistiek-VTL.html
,,"Inkoop, Retail en Logistiek / MBO Planner Wegtransport (niveau 3)",1800.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Planner-Wegtransport-niveau-3.html
,,"Inkoop, Retail en Logistiek / MBO Manager Opslag en Vervoer (niveau 4)",2730.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Manager-Opslag-en-Vervoer-niveau-4.html
,,"Horeca, Toerisme en Vrije Tijd / Wijncursus",295.0,http://www.scheidegger.nl/opleiding/2012-SD-Trainingen-Wijncursus-SWEN.html
,,Management en Bedrijfskunde / Startend Zelfstandig Ondernemer,590.0,http://www.scheidegger.nl/opleiding/2012-SD-Trainingen-Startend-Zelfstandig-Ondernemer-1.html
,,Juridisch / Juridische Basiskennis,440.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-Juridische-Basiskennis.html
,,Personeel en Organisatie / Vakopleiding Intercedent,1440.0,http://www.scheidegger.nl/opleiding/2012-SD-Trainingen-Vakopleiding-Intercedent.html
,,Financieel en Administratie / Financieel Management voor de Niet-financiële Manager,790.0,http://www.scheidegger.nl/opleiding/2012-SD-Trainingen-Financieel-Management-voor-de-niet-financiele-Manager.html
,,Secretarieel en Managementsupport / Praktijktraining Professioneel Secretaresse,790.0,http://www.scheidegger.nl/opleiding/2012-SD-Trainingen-Praktijktraining-Professioneel-Secretaresse.html
,,Trainingen / Projectmatig Werken,590.0,http://www.scheidegger.nl/opleiding/2012-SD-Trainingen-Projectmatig-Werken-1.html
,,Trainingen / Presentatietechnieken,590.0,http://www.scheidegger.nl/opleiding/2012-SD-Trainingen-Presentatietechnieken-1.html
,,Trainingen / Communicatieve Vaardigheden,590.0,http://www.scheidegger.nl/opleiding/2012-SD-Trainingen-Communicatieve-Vaardigheden-1.html
,,MHBO / MHBO Creatieve Therapie in de Hulpverlening,990.0,http://www.scheidegger.nl/opleiding/2012-SD-MHBO-HBO-opleidingen-en-Leergangen-MHBO-Creatieve-Therapie-in-de-Hulpverlening.html
,,MHBO / MHBO Commercieel Management,1530.0,http://www.scheidegger.nl/opleiding/2012-SD-MHBO-HBO-opleidingen-en-Leergangen-MHBO-Commercieel-Management.html
,,Secretarieel en Managementsupport / Notuleren,590.0,http://www.scheidegger.nl/opleiding/2012-SD-Trainingen-Notuleren.html
,,Secretarieel en Managementsupport / Correct Nederlands,590.0,http://www.scheidegger.nl/opleiding/2012-SD-Trainingen-Correct-Nederlands-1.html
,,Secretarieel en Managementsupport / Basistraining Typevaardigheden,199.0,http://www.scheidegger.nl/opleiding/2012-SD-Trainingen-Basistraining-Typevaardigheden.html
,,Secretarieel en Managementsupport / Basisopleiding Secretaresse,880.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-Basisopleiding-Secretaresse.html
,,Secretarieel en Managementsupport / MHBO Officemanagement,1530.0,http://www.scheidegger.nl/opleiding/2012-SD-MHBO-HBO-opleidingen-en-Leergangen-MHBO-Officemanagement.html
,,Secretarieel en Managementsupport / HBO Leergang Managementsupport,2080.0,http://www.scheidegger.nl/opleiding/2012-SD-MHBO-HBO-opleidingen-en-Leergangen-HBO-Leergang-Managementsupport.html
,,Secretarieel en Managementsupport / MBO Telefonist/Receptionist (niveau 2),1320.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Telefonist-receptionist-niveau-2.html
,,Secretarieel en Managementsupport / MBO Telefonist/Receptionist,880.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-TelefonisteReceptioniste.html
,,Secretarieel en Managementsupport / MBO Secretarieel Medewerker (niveau 2),1320.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Secretarieel-Medewerker-niveau-2.html
,,Secretarieel en Managementsupport / MBO Secretaresse (niveau 3),1800.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Secretaresse-niveau-3.html
,,Secretarieel en Managementsupport / MBO Professioneel Secretaresse,1440.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Professioneel-Secretaresse.html
,,Secretarieel en Managementsupport / MBO Personal Assistant (PA),1440.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Personal-Assistant-PA.html
,,Secretarieel en Managementsupport / MBO Managementassistent (niveau 4),2730.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Managementassistent-niveau-4.html
,,Secretarieel en Managementsupport / MBO Managementassistent,1440.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Managementassistent.html
,,Secretarieel en Managementsupport / MBO Directiesecretaresse (niveau 4),2730.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Directiesecretaresse-niveau-4.html
,,Secretarieel en Managementsupport / MBO Directiesecretaresse,1440.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Directiesecretaresse.html
,,Secretarieel en Managementsupport / MBO Administratief Medewerker,1200.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Administratief-Medewerker.html
,,Financieel en Administratie / Basiskennis Financiën,790.0,http://www.scheidegger.nl/opleiding/2012-SD-Trainingen-Basiskennis-Financin.html
,,Financieel en Administratie / Praktijkdiploma Loonadministratie (PDL),1000.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-Praktijkdiploma-Loonadministratie-PDL.html
,,Financieel en Administratie / Praktijkdiploma Debiteurenbeheer,880.0,http://www.scheidegger.nl/opleiding/2012-SD-Trainingen-Praktijkdiploma-Debiteurenbeheer-1.html
,,Financieel en Administratie / Praktijkdiploma Credit Collector,440.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-Praktijkdiploma-Credit-Collector.html
,,Financieel en Administratie / Praktijkdiploma Boekhouden (PDB),880.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-Praktijkdiploma-Boekhouden-PDB.html
,,Financieel en Administratie / Financieel Assistent,1400.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-Financieel-Assistent.html
,,Financieel en Administratie / Basiskennis Calculeren (BKC),660.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-Basiskennis-Calculeren-BKC.html
,,Financieel en Administratie / Basiskennis Boekhouden (BKB),880.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-Basiskennis-Boekhouden-BKB.html
,,Financieel en Administratie / MHBO Bedrijfsadministrateur,1530.0,http://www.scheidegger.nl/opleiding/2012-SD-MHBO-HBO-opleidingen-en-Leergangen-MHBO-Bedrijfsadministrateur.html
,,Financieel en Administratie / HBO Leergang Bedrijfsadministratie,2080.0,http://www.scheidegger.nl/opleiding/2012-SD-MHBO-HBO-opleidingen-en-Leergangen-HBO-Leergang-Bedrijfsadministratie.html
,,Financieel en Administratie / MBO Financiële Administratie,1200.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Financi%C3%ABle-Administratie.html
,,Financieel en Administratie / MBO Financieel-administratief Medewerker (niveau 3),1800.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Financieel-Administratief-Medewerker-niveau-3.html
,,Financieel en Administratie / MBO Debiteuren- en Crediteurenbeheer,880.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Debiteuren-en-Crediteurenbeheer.html
,,Financieel en Administratie / MBO Boekhoudkundig Medewerker,880.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Boekhoudkundig-Medewerker.html
,,Financieel en Administratie / MBO Bedrijfsadministratief Medewerker (niveau 2),1320.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Bedrijfsadministratief-Medewerker-niveau-2.html
,,Financieel en Administratie / MBO Bedrijfsadministrateur (niveau 4),2730.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Bedrijfsadministrateur-niveau-4.html
,,Financieel en Administratie / MBO Assistent-accountant (niveau 4),2730.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Assistent-accountant-niveau-4.html
,,Financieel en Administratie / MBO Assistant Controller,1440.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Assistant-Controller.html
,,Personeel en Organisatie / Basisopleiding Personeelsmanagement,880.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-Basisopleiding-Personeelsmanagement.html
,,Personeel en Organisatie / Basisopleiding Loon- en Salarisadministratie,880.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-Basisopleiding-Loon-en-Salarisadministratie.html
,,Personeel en Organisatie / MHBO Praktisch Personeelsmanagement,1530.0,http://www.scheidegger.nl/opleiding/2012-SD-MHBO-HBO-opleidingen-en-Leergangen-MHBO-Praktisch-Personeelsmanagement.html
,,Personeel en Organisatie / HBO Strategisch Personeelsmanagement,3400.0,http://www.scheidegger.nl/opleiding/2012-SD-MHBO-HBO-opleidingen-en-Leergangen-HBO-Strategisch-Personeelsmanagement.html
,,Personeel en Organisatie / HBO Strategie en Verandering voor HR-managers,2080.0,http://www.scheidegger.nl/opleiding/2012-SD-MHBO-HBO-opleidingen-en-Leergangen-HBO-Strategie-en-Verandering-voor-HR-managers.html
,,Personeel en Organisatie / HBO Personeelsontwikkeling en Loopbaanbeleid,2080.0,http://www.scheidegger.nl/opleiding/2012-SD-MHBO-HBO-opleidingen-en-Leergangen-HBO-Personeelsontwikkeling-en-Loopbaanbeleid.html
,,Personeel en Organisatie / HBO Leergang Intercedent,2080.0,http://www.scheidegger.nl/opleiding/2012-SD-MHBO-HBO-opleidingen-en-Leergangen-HBO-Leergang-Intercedent.html
,,Personeel en Organisatie / MBO Salarisadministrateur (niveau 4),2730.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Salarisadministrateur-niveau-4.html
,,Personeel en Organisatie / MBO Personeelsadministratie,1200.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Personeelsadministratie.html
,,Personeel en Organisatie / MBO Personeel en Organisatie,1440.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Personeel-en-Organisatie.html
,,Personeel en Organisatie / MBO Medewerker Personeelszaken,1200.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Medewerker-Personeelszaken.html
,,Personeel en Organisatie / MBO Medewerker Personeel en Arbeid (niveau 4),2730.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Medewerker-Personeel-en-Arbeid-niveau-4.html
,,Personeel en Organisatie / HBO Bachelor Personeelsmanagement,5200.0,http://www.scheidegger.nl/opleiding/2012-SD-MHBO-HBO-opleidingen-en-Leergangen-HBO-Bachelor-Personeelsmanagement.html
,,Juridisch / HBO Strafrecht,2080.0,http://www.scheidegger.nl/opleiding/2012-SD-MHBO-HBO-opleidingen-en-Leergangen-HBO-Strafrecht.html
,,Juridisch / HBO Ondernemingsrecht,2080.0,http://www.scheidegger.nl/opleiding/2012-SD-MHBO-HBO-opleidingen-en-Leergangen-HBO-Ondernemingsrecht.html
,,Juridisch / HBO Leergang Rechten,2080.0,http://www.scheidegger.nl/opleiding/2012-SD-MHBO-HBO-opleidingen-en-Leergangen-HBO-Leergang-Rechten.html
,,Juridisch / HBO Bestuursrecht,2080.0,http://www.scheidegger.nl/opleiding/2012-SD-MHBO-HBO-opleidingen-en-Leergangen-HBO-Bestuursrecht.html
,,Juridisch / MBO Sociaal-juridisch Medewerker,1440.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Sociaal-Juridisch-Medewerker.html
,,Juridisch / MBO Schuldhulpverlening,880.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Schuldhulpverlening.html
,,Juridisch / MBO Medewerker Sociale Zekerheid (niveau 4) specialisatie Schuldhulpverlening,2730.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Sociale-Zekerheid-spec-Schuldhulpverle.html
,,Juridisch / MBO Juridisch Secretaresse (niveau 4),2730.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Juridisch-Secretaresse-niveau-4.html
,,Juridisch / MBO Juridisch Secretaresse,880.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Juridisch-Secretaresse.html
,,Juridisch / MBO Juridisch Medewerker (niveau 4) specialisatie Zakelijke dienstverlening,2730.0,http://www.scheidegger.nl/opleiding/2012-SD-Basisopleidingen-en-MBO-MBO-Juridisch-Medewerker-niveau-4-Specialisatie-Zakelijke-dienstverlening.html
