ProductID,FoldingType,LaminationType,PaperSize,PaperType,PaperTypeID,PrintOrientationID,PrintType,ProdQty,ProductType,Price,SalePrice,PrintPageNumber,IsActive,ProductTurnaroundID,VatRate,EmailArtwork,ProductCoverID,SubProductTypeID,ApplicationID,NoArtwork,ProdRange,ProductFinishingID,DateCreated
56625,C-Fold,Gloss Lamination,A5,Economy 150gsm Silk,87,NULL,Double Sided,1000,Folded Leaflets,73,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56626,C-Fold,Gloss Lamination,A5,Economy 150gsm Silk,87,NULL,Double Sided,2000,Folded Leaflets,109,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56627,C-Fold,Gloss Lamination,A5,Standard 250gsm Silk,88,NULL,Double Sided,2000,Folded Leaflets,129,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56628,C-Fold,Gloss Lamination,A5,Exclusive 350gsm Silk,89,NULL,Double Sided,2000,Folded Leaflets,169,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56629,C-Fold,Gloss Lamination,A5,Exclusive 350gsm Silk,89,NULL,Double Sided,5000,Folded Leaflets,359,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56630,C-Fold,Gloss Lamination,A5,Standard 250gsm Silk,88,NULL,Double Sided,5000,Folded Leaflets,269,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56631,C-Fold,Gloss Lamination,A5,Economy 150gsm Silk,87,NULL,Double Sided,5000,Folded Leaflets,219,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56632,C-Fold,Gloss Lamination,A5,Economy 150gsm Silk,87,NULL,Double Sided,10000,Folded Leaflets,399,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56633,C-Fold,Gloss Lamination,A5,Standard 250gsm Silk,88,NULL,Double Sided,10000,Folded Leaflets,499,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56634,C-Fold,Gloss Lamination,A5,Exclusive 350gsm Silk,89,NULL,Double Sided,10000,Folded Leaflets,699,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56635,C-Fold,Velvet Lamination,A5,Exclusive 350gsm Silk,89,NULL,Double Sided,10000,Folded Leaflets,999,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56636,C-Fold,Velvet Lamination,A5,Standard 250gsm Silk,88,NULL,Double Sided,10000,Folded Leaflets,899,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56637,C-Fold,Velvet Lamination,A5,Economy 150gsm Silk,87,NULL,Double Sided,10000,Folded Leaflets,799,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56638,C-Fold,Velvet Lamination,A5,Economy 150gsm Silk,87,NULL,Double Sided,5000,Folded Leaflets,439,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56639,C-Fold,Velvet Lamination,A5,Standard 250gsm Silk,88,NULL,Double Sided,5000,Folded Leaflets,499,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56640,C-Fold,Velvet Lamination,A5,Exclusive 350gsm Silk,89,NULL,Double Sided,5000,Folded Leaflets,559,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56641,C-Fold,Velvet Lamination,A5,Exclusive 350gsm Silk,89,NULL,Double Sided,2000,Folded Leaflets,259,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56642,C-Fold,Velvet Lamination,A5,Standard 250gsm Silk,88,NULL,Double Sided,2000,Folded Leaflets,219,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56643,C-Fold,Velvet Lamination,A5,Economy 150gsm Silk,87,NULL,Double Sided,2000,Folded Leaflets,189,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56644,C-Fold,Velvet Lamination,A5,Economy 150gsm Silk,87,NULL,Double Sided,1000,Folded Leaflets,119,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56645,C-Fold,Velvet Lamination,A5,Standard 250gsm Silk,88,NULL,Double Sided,1000,Folded Leaflets,129,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56646,C-Fold,Velvet Lamination,A5,Exclusive 350gsm Silk,89,NULL,Double Sided,1000,Folded Leaflets,139,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56647,C-Fold,Velvet Lamination,A5,Exclusive 350gsm Silk,89,NULL,Double Sided,500,Folded Leaflets,89,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56648,C-Fold,Velvet Lamination,A5,Standard 250gsm Silk,88,NULL,Double Sided,500,Folded Leaflets,82,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56649,C-Fold,Velvet Lamination,A5,Economy 150gsm Silk,87,NULL,Double Sided,500,Folded Leaflets,76,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56650,C-Fold,Velvet Lamination,A5,Economy 150gsm Silk,87,NULL,Double Sided,250,Folded Leaflets,49,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56651,C-Fold,Velvet Lamination,A5,Standard 250gsm Silk,88,NULL,Double Sided,250,Folded Leaflets,53,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56652,C-Fold,Velvet Lamination,A5,Exclusive 350gsm Silk,89,NULL,Double Sided,250,Folded Leaflets,59,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56653,C-Fold,Velvet Lamination,A5,Exclusive 350gsm Silk,89,NULL,Double Sided,100,Folded Leaflets,39,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56654,C-Fold,Velvet Lamination,A5,Standard 250gsm Silk,88,NULL,Double Sided,100,Folded Leaflets,37,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56655,C-Fold,Velvet Lamination,A5,Economy 150gsm Silk,87,NULL,Double Sided,100,Folded Leaflets,35,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56656,Z-Fold,No Lamination,A4,Economy 150gsm Silk,87,NULL,Double Sided,100,Folded Leaflets,25,0,NULL,1,42,NULL,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56657,Z-Fold,No Lamination,A4,Standard 250gsm Silk,88,NULL,Double Sided,100,Folded Leaflets,27,0,NULL,1,42,NULL,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56658,Z-Fold,No Lamination,A4,Exclusive 350gsm Silk,89,NULL,Double Sided,100,Folded Leaflets,29,0,NULL,1,42,NULL,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56659,Z-Fold,No Lamination,A4,Exclusive 350gsm Silk,89,NULL,Double Sided,250,Folded Leaflets,46,0,NULL,1,42,NULL,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56660,Z-Fold,No Lamination,A4,Standard 250gsm Silk,88,NULL,Double Sided,250,Folded Leaflets,41,0,NULL,1,42,NULL,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56661,Z-Fold,No Lamination,A4,Economy 150gsm Silk,87,NULL,Double Sided,250,Folded Leaflets,36,0,NULL,1,42,NULL,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56662,Z-Fold,No Lamination,A4,Economy 150gsm Silk,87,NULL,Double Sided,500,Folded Leaflets,55,0,NULL,1,42,NULL,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56663,Z-Fold,No Lamination,A4,Standard 250gsm Silk,88,NULL,Double Sided,500,Folded Leaflets,65,0,NULL,1,42,NULL,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56664,Z-Fold,No Lamination,A4,Exclusive 350gsm Silk,89,NULL,Double Sided,500,Folded Leaflets,89,0,NULL,1,42,NULL,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56665,Z-Fold,No Lamination,A4,Exclusive 350gsm Silk,89,NULL,Double Sided,1000,Folded Leaflets,125,0,NULL,1,42,NULL,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56666,Z-Fold,No Lamination,A4,Standard 250gsm Silk,88,NULL,Double Sided,1000,Folded Leaflets,89,0,NULL,1,42,NULL,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56667,Z-Fold,No Lamination,A4,Economy 150gsm Silk,87,NULL,Double Sided,1000,Folded Leaflets,79,59,NULL,1,42,NULL,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56668,Z-Fold,No Lamination,A4,Economy 150gsm Silk,87,NULL,Double Sided,2000,Folded Leaflets,109,79,NULL,1,42,NULL,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56669,Z-Fold,No Lamination,A4,Standard 250gsm Silk,88,NULL,Double Sided,2000,Folded Leaflets,145,0,NULL,1,42,NULL,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56670,Z-Fold,No Lamination,A4,Exclusive 350gsm Silk,89,NULL,Double Sided,2000,Folded Leaflets,199,0,NULL,1,42,NULL,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56671,Z-Fold,No Lamination,A4,Exclusive 350gsm Silk,89,NULL,Double Sided,5000,Folded Leaflets,419,0,NULL,1,42,NULL,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56672,Z-Fold,No Lamination,A4,Standard 250gsm Silk,88,NULL,Double Sided,5000,Folded Leaflets,289,0,NULL,1,42,NULL,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56673,Z-Fold,No Lamination,A4,Economy 150gsm Silk,87,NULL,Double Sided,5000,Folded Leaflets,209,104,NULL,1,42,NULL,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56674,Z-Fold,No Lamination,A4,Economy 150gsm Silk,87,NULL,Double Sided,10000,Folded Leaflets,339,207,NULL,1,42,NULL,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56675,Z-Fold,No Lamination,A4,Standard 250gsm Silk,88,NULL,Double Sided,10000,Folded Leaflets,529,0,NULL,1,42,NULL,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56676,Z-Fold,No Lamination,A4,Exclusive 350gsm Silk,89,NULL,Double Sided,10000,Folded Leaflets,739,0,NULL,1,42,NULL,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56677,Z-Fold,Matt Lamination,A4,Exclusive 350gsm Silk,89,NULL,Double Sided,10000,Folded Leaflets,1299,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56678,Z-Fold,Matt Lamination,A4,Standard 250gsm Silk,88,NULL,Double Sided,10000,Folded Leaflets,999,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56679,Z-Fold,Matt Lamination,A4,Economy 150gsm Silk,87,NULL,Double Sided,10000,Folded Leaflets,799,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56680,Z-Fold,Matt Lamination,A4,Economy 150gsm Silk,87,NULL,Double Sided,5000,Folded Leaflets,436,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56681,Z-Fold,Matt Lamination,A4,Standard 250gsm Silk,88,NULL,Double Sided,5000,Folded Leaflets,529,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56682,Z-Fold,Matt Lamination,A4,Exclusive 350gsm Silk,89,NULL,Double Sided,5000,Folded Leaflets,689,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56683,Z-Fold,Matt Lamination,A4,Exclusive 350gsm Silk,89,NULL,Double Sided,2000,Folded Leaflets,315,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56684,Z-Fold,Matt Lamination,A4,Standard 250gsm Silk,88,NULL,Double Sided,2000,Folded Leaflets,252,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56685,Z-Fold,Matt Lamination,A4,Economy 150gsm Silk,87,NULL,Double Sided,2000,Folded Leaflets,199,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56686,Z-Fold,Matt Lamination,A4,Economy 150gsm Silk,87,NULL,Double Sided,1000,Folded Leaflets,129,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56687,Z-Fold,Matt Lamination,A4,Standard 250gsm Silk,88,NULL,Double Sided,1000,Folded Leaflets,149,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56688,Z-Fold,Matt Lamination,A4,Exclusive 350gsm Silk,89,NULL,Double Sided,1000,Folded Leaflets,189,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56689,Z-Fold,Matt Lamination,A4,Exclusive 350gsm Silk,89,NULL,Double Sided,500,Folded Leaflets,139,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56690,Z-Fold,Matt Lamination,A4,Standard 250gsm Silk,88,NULL,Double Sided,500,Folded Leaflets,129,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56691,Z-Fold,Matt Lamination,A4,Economy 150gsm Silk,87,NULL,Double Sided,500,Folded Leaflets,119,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56692,Z-Fold,Matt Lamination,A4,Economy 150gsm Silk,87,NULL,Double Sided,250,Folded Leaflets,72,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56693,Z-Fold,Matt Lamination,A4,Standard 250gsm Silk,88,NULL,Double Sided,250,Folded Leaflets,76,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56694,Z-Fold,Matt Lamination,A4,Exclusive 350gsm Silk,89,NULL,Double Sided,250,Folded Leaflets,82,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56695,Z-Fold,Matt Lamination,A4,Exclusive 350gsm Silk,89,NULL,Double Sided,100,Folded Leaflets,48,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56696,Z-Fold,Matt Lamination,A4,Standard 250gsm Silk,88,NULL,Double Sided,100,Folded Leaflets,46,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56697,Z-Fold,Matt Lamination,A4,Economy 150gsm Silk,87,NULL,Double Sided,100,Folded Leaflets,45,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56698,Z-Fold,Gloss Lamination,A4,Economy 150gsm Silk,87,NULL,Double Sided,100,Folded Leaflets,45,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56699,Z-Fold,Gloss Lamination,A4,Standard 250gsm Silk,88,NULL,Double Sided,100,Folded Leaflets,46,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56700,Z-Fold,Gloss Lamination,A4,Exclusive 350gsm Silk,89,NULL,Double Sided,100,Folded Leaflets,48,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56701,Z-Fold,Gloss Lamination,A4,Exclusive 350gsm Silk,89,NULL,Double Sided,250,Folded Leaflets,82,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56702,Z-Fold,Gloss Lamination,A4,Standard 250gsm Silk,88,NULL,Double Sided,250,Folded Leaflets,76,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56703,Z-Fold,Gloss Lamination,A4,Economy 150gsm Silk,87,NULL,Double Sided,250,Folded Leaflets,72,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56704,Z-Fold,Gloss Lamination,A4,Economy 150gsm Silk,87,NULL,Double Sided,500,Folded Leaflets,119,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56705,Z-Fold,Gloss Lamination,A4,Standard 250gsm Silk,88,NULL,Double Sided,500,Folded Leaflets,129,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56706,Z-Fold,Gloss Lamination,A4,Exclusive 350gsm Silk,89,NULL,Double Sided,500,Folded Leaflets,139,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56707,Z-Fold,Gloss Lamination,A4,Exclusive 350gsm Silk,89,NULL,Double Sided,1000,Folded Leaflets,189,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56708,Z-Fold,Gloss Lamination,A4,Standard 250gsm Silk,88,NULL,Double Sided,1000,Folded Leaflets,149,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56709,Z-Fold,Gloss Lamination,A4,Economy 150gsm Silk,87,NULL,Double Sided,1000,Folded Leaflets,129,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56710,Z-Fold,Gloss Lamination,A4,Economy 150gsm Silk,87,NULL,Double Sided,2000,Folded Leaflets,199,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56711,Z-Fold,Gloss Lamination,A4,Standard 250gsm Silk,88,NULL,Double Sided,2000,Folded Leaflets,252,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56712,Z-Fold,Gloss Lamination,A4,Exclusive 350gsm Silk,89,NULL,Double Sided,2000,Folded Leaflets,315,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56713,Z-Fold,Gloss Lamination,A4,Exclusive 350gsm Silk,89,NULL,Double Sided,5000,Folded Leaflets,689,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56714,Z-Fold,Gloss Lamination,A4,Standard 250gsm Silk,88,NULL,Double Sided,5000,Folded Leaflets,529,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56715,Z-Fold,Gloss Lamination,A4,Economy 150gsm Silk,87,NULL,Double Sided,5000,Folded Leaflets,436,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56716,Z-Fold,Gloss Lamination,A4,Economy 150gsm Silk,87,NULL,Double Sided,10000,Folded Leaflets,799,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56717,Z-Fold,Gloss Lamination,A4,Standard 250gsm Silk,88,NULL,Double Sided,10000,Folded Leaflets,999,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56718,Z-Fold,Gloss Lamination,A4,Exclusive 350gsm Silk,89,NULL,Double Sided,10000,Folded Leaflets,1299,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56719,Z-Fold,Velvet Lamination,A4,Exclusive 350gsm Silk,89,NULL,Double Sided,10000,Folded Leaflets,1999,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56720,Z-Fold,Velvet Lamination,A4,Standard 250gsm Silk,88,NULL,Double Sided,10000,Folded Leaflets,1129,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56721,Z-Fold,Velvet Lamination,A4,Economy 150gsm Silk,87,NULL,Double Sided,10000,Folded Leaflets,1599,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56722,Z-Fold,Velvet Lamination,A4,Economy 150gsm Silk,87,NULL,Double Sided,5000,Folded Leaflets,899,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56723,Z-Fold,Velvet Lamination,A4,Standard 250gsm Silk,88,NULL,Double Sided,5000,Folded Leaflets,999,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56724,Z-Fold,Velvet Lamination,A4,Exclusive 350gsm Silk,89,NULL,Double Sided,5000,Folded Leaflets,1129,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56725,Z-Fold,Velvet Lamination,A4,Exclusive 350gsm Silk,89,NULL,Double Sided,2000,Folded Leaflets,499,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56726,Z-Fold,Velvet Lamination,A4,Standard 250gsm Silk,88,NULL,Double Sided,2000,Folded Leaflets,439,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56727,Z-Fold,Velvet Lamination,A4,Economy 150gsm Silk,87,NULL,Double Sided,2000,Folded Leaflets,389,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56728,Z-Fold,Velvet Lamination,A4,Economy 150gsm Silk,87,NULL,Double Sided,1000,Folded Leaflets,229,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56729,Z-Fold,Velvet Lamination,A4,Standard 250gsm Silk,88,NULL,Double Sided,1000,Folded Leaflets,249,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56730,Z-Fold,Velvet Lamination,A4,Exclusive 350gsm Silk,89,NULL,Double Sided,1000,Folded Leaflets,289,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56731,Z-Fold,Velvet Lamination,A4,Exclusive 350gsm Silk,89,NULL,Double Sided,500,Folded Leaflets,162,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56732,Z-Fold,Velvet Lamination,A4,Standard 250gsm Silk,88,NULL,Double Sided,500,Folded Leaflets,149,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56733,Z-Fold,Velvet Lamination,A4,Economy 150gsm Silk,87,NULL,Double Sided,500,Folded Leaflets,139,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56734,Z-Fold,Velvet Lamination,A4,Economy 150gsm Silk,87,NULL,Double Sided,250,Folded Leaflets,82,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56735,Z-Fold,Velvet Lamination,A4,Standard 250gsm Silk,88,NULL,Double Sided,250,Folded Leaflets,89,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56736,Z-Fold,Velvet Lamination,A4,Exclusive 350gsm Silk,89,NULL,Double Sided,250,Folded Leaflets,95,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56737,Z-Fold,Velvet Lamination,A4,Exclusive 350gsm Silk,89,NULL,Double Sided,100,Folded Leaflets,55,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56738,Z-Fold,Velvet Lamination,A4,Standard 250gsm Silk,88,NULL,Double Sided,100,Folded Leaflets,52,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56739,Z-Fold,Velvet Lamination,A4,Economy 150gsm Silk,87,NULL,Double Sided,100,Folded Leaflets,49,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56740,C-Fold,No Lamination,A4,Economy 150gsm Silk,87,NULL,Double Sided,100,Folded Leaflets,25,0,NULL,1,42,NULL,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56741,C-Fold,No Lamination,A4,Standard 250gsm Silk,88,NULL,Double Sided,100,Folded Leaflets,27,0,NULL,1,42,NULL,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56742,C-Fold,No Lamination,A4,Exclusive 350gsm Silk,89,NULL,Double Sided,100,Folded Leaflets,29,0,NULL,1,42,NULL,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56743,C-Fold,No Lamination,A4,Exclusive 350gsm Silk,89,NULL,Double Sided,250,Folded Leaflets,46,0,NULL,1,42,NULL,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56744,C-Fold,No Lamination,A4,Standard 250gsm Silk,88,NULL,Double Sided,250,Folded Leaflets,41,0,NULL,1,42,NULL,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56745,C-Fold,No Lamination,A4,Economy 150gsm Silk,87,NULL,Double Sided,250,Folded Leaflets,36,0,NULL,1,42,NULL,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56746,C-Fold,No Lamination,A4,Economy 150gsm Silk,87,NULL,Double Sided,500,Folded Leaflets,55,0,NULL,1,42,NULL,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56747,C-Fold,No Lamination,A4,Standard 250gsm Silk,88,NULL,Double Sided,500,Folded Leaflets,65,0,NULL,1,42,NULL,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56748,C-Fold,No Lamination,A4,Exclusive 350gsm Silk,89,NULL,Double Sided,500,Folded Leaflets,89,0,NULL,1,42,NULL,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56749,C-Fold,No Lamination,A4,Exclusive 350gsm Silk,89,NULL,Double Sided,1000,Folded Leaflets,125,0,NULL,1,42,NULL,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56750,C-Fold,No Lamination,A4,Standard 250gsm Silk,88,NULL,Double Sided,1000,Folded Leaflets,89,0,NULL,1,42,NULL,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56751,C-Fold,No Lamination,A4,Economy 150gsm Silk,87,NULL,Double Sided,1000,Folded Leaflets,79,59,NULL,1,42,NULL,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56752,C-Fold,No Lamination,A4,Economy 150gsm Silk,87,NULL,Double Sided,2000,Folded Leaflets,109,79,NULL,1,42,NULL,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56753,C-Fold,No Lamination,A4,Standard 250gsm Silk,88,NULL,Double Sided,2000,Folded Leaflets,145,0,NULL,1,42,NULL,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56754,C-Fold,No Lamination,A4,Exclusive 350gsm Silk,89,NULL,Double Sided,2000,Folded Leaflets,199,0,NULL,1,42,NULL,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56755,C-Fold,No Lamination,A4,Exclusive 350gsm Silk,89,NULL,Double Sided,5000,Folded Leaflets,419,0,NULL,1,42,NULL,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56756,C-Fold,No Lamination,A4,Standard 250gsm Silk,88,NULL,Double Sided,5000,Folded Leaflets,289,0,NULL,1,42,NULL,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56757,C-Fold,No Lamination,A4,Economy 150gsm Silk,87,NULL,Double Sided,5000,Folded Leaflets,209,104,NULL,1,42,NULL,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56758,C-Fold,No Lamination,A4,Economy 150gsm Silk,87,NULL,Double Sided,10000,Folded Leaflets,339,207,NULL,1,42,NULL,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56759,C-Fold,No Lamination,A4,Standard 250gsm Silk,88,NULL,Double Sided,10000,Folded Leaflets,529,0,NULL,1,42,NULL,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56760,C-Fold,No Lamination,A4,Exclusive 350gsm Silk,89,NULL,Double Sided,10000,Folded Leaflets,739,0,NULL,1,42,NULL,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56761,C-Fold,Matt Lamination,A4,Exclusive 350gsm Silk,89,NULL,Double Sided,10000,Folded Leaflets,1299,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56762,C-Fold,Matt Lamination,A4,Standard 250gsm Silk,88,NULL,Double Sided,10000,Folded Leaflets,999,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
56763,C-Fold,Matt Lamination,A4,Economy 150gsm Silk,87,NULL,Double Sided,10000,Folded Leaflets,799,0,NULL,1,42,20,0,NULL,NULL,2,0,NULL,NULL,29:15.3
