identifier,sku,name,price,url,category,brand,image_url,shipping_cost
,picu-0300p,Polaroid 300 Purple Instant Camera,100,http://www.camerahouse.com.au/products/Compact-Cameras/Polaroid-300-Purple-Instant-Camera.aspx,,,,
,psa2300bk,Canon Powershot A2300 Black Digital Compact Camera,99,http://www.camerahouse.com.au/products/Compact-Cameras/Canon-Powershot-PSA2300-Black-Digital-Compact-Camera.aspx,,,,
,psa2300bl,Canon Powershot A2300 Blue Digital Compact Camera,99,http://www.camerahouse.com.au/products/Compact-Cameras/Canon-Powershot-PSA2300-Blue-Digital-Compact-Camera.aspx,,,,
,psa2300s,Canon Powershot A2300 Silver Digital Compact Camera,99,http://www.camerahouse.com.au/products/Compact-Cameras/Canon-Powershot-PSA2300-Silver-Digital-Compact-Camera.aspx,,,,
,psa2400isbk,Canon Powershot PSA2400 IS Black Digital Compact Camera,119,http://www.camerahouse.com.au/products/Compact-Cameras/Canon-Powershot-PSA2400-IS-Black-Digital-Compact-Camera.aspx,,,,
,psa2400iss,Canon Powershot PSA2400 IS Silver Digital Compact Camera,119,http://www.camerahouse.com.au/products/Compact-Cameras/Canon-Powershot-PSA2400-IS-Silver-Digital-Compact-Camera.aspx,,,,
,psa4000isbl,Canon Powershot A4000 IS Blue Digital Compact Camera,149,http://www.camerahouse.com.au/products/Compact-Cameras/Canon-Powershot-PSA4000IS-Blue-Compact-Digital-Camera.aspx,,,,
,psa4000isr,Canon Powershot A4000 IS Red Digital Compact Camera,149,http://www.camerahouse.com.au/products/Compact-Cameras/Canon-Powershot-PSA4000IS-Red-Compact-Digital-Camera.aspx,,,,
,psa4000iss,Canon Powershot A4000 IS Silver Digital Compact Camera,149,http://www.camerahouse.com.au/products/Compact-Cameras/Canon-Powershot-PSA4000IS-Silver-Compact-Digital-Camera.aspx,,,,
,puf-sony,Gary Fong Puffer Sony Pop Up Flash Diffuser,40,http://www.camerahouse.com.au/products/General-Accessories/Gary-Fong-Puffer-Sony-Pop-Up-Flash-Diffuser.aspx,,,,
,qdh16,Sony XQD 16GB Memory Card,300,http://www.camerahouse.com.au/products/Memory-Cards/Sony-XQD-16GB-Memory-Card.aspx,,,,
,qdh32,Sony XQD 32GB Memory Card,540,http://www.camerahouse.com.au/products/Memory-Cards/Sony-XQD-32GB-Memory-Card.aspx,,,,
,qvideo-kit,Que Video DSLR Kit Microphone,299,http://www.camerahouse.com.au/products/General-Accessories/Que-Video-DSLR-Kit-Microphone.aspx,,,,
,rc6,Canon RC6 Wireless Remote,35,http://www.camerahouse.com.au/products/General-Accessories/Canon-RC6-Wireless-Remote.aspx,,,,
,rml1am,Sony RML1AM Remote Commander Accessories,100,http://www.camerahouse.com.au/products/General-Accessories/Sony-Remote-Commander-Accessories.aspx,,,,
,rs60e3,Canon RS-60E3 Remote Switch Accessories,40,http://www.camerahouse.com.au/products/General-Accessories/Canon-RS-60E3-Remote-Switch-Accessories.aspx,,,,
,sal100m28,Sony 100mm f/2.8 Macro Lens,1099,http://www.camerahouse.com.au/products/Lenses/Sony-100mm-f28-Macro-Lens.aspx,,,,
,sal1118,Sony DT 11-18mm f/4.5-5.6 Zoom Lens,1049,http://www.camerahouse.com.au/products/Lenses/Sony-DT-11-18mm-Zoom-Lens.aspx,,,,
,sal14tc,Sony 1.4x Teleconverter Lens,749,http://www.camerahouse.com.au/products/Lenses/Sony-14X-Teleconverter-Lens.aspx,,,,
,sal16105,Sony DT 16-105mm F/3.5-5.6 Zoom Lens,849,http://www.camerahouse.com.au/products/Lenses/Sony-DT-16-105mm-F35-56-Zoom-Lens.aspx,,,,
,sal1635z,Sony 16-35mm F/2.8 ZA Lens,2349,http://www.camerahouse.com.au/products/Lenses/Sony-16-35mm-F28-ZA-Lens.aspx,,,,
,sal1650,Sony DT 16-50mm f2.8 SSM Lens,1049,http://www.camerahouse.com.au/products/Lenses/Sony-DT-16-50mm-f28-SSM-Lens.aspx,,,,
,sal1680z,Sony 16-80mm Lens,1099,http://www.camerahouse.com.au/products/Lenses/Sony-16-80mm-Lens.aspx,,,,
,sal18250,Sony 18-250mm f/3.5-6.3 DT Zoom Lens,849,http://www.camerahouse.com.au/products/Lenses/Sony-FT-18-250mm-Zoom-Lens.aspx,,,,
,sal1855,Sony 18-55mm F/3.5-5.6 Zoom Lens,249,http://www.camerahouse.com.au/products/Lenses/Sony-18-55mm-F35-56-Zoom-Lens.aspx,,,,
,sal20f28,Sony 20mm Wide Angle f/2.8 Lens,949,http://www.camerahouse.com.au/products/Lenses/Sony-20mm-Wide-Angle-F28-Lens.aspx,,,,
,sal20tc,Sony 2X Teleconverter Lens,749,http://www.camerahouse.com.au/products/Lenses/Sony-2X-Teleconverter-Lens.aspx,,,,
,sal2470z,Sony Carl Zeiss 24-70mm f/2.8 Zoom Lens,2399,http://www.camerahouse.com.au/products/Lenses/Sony-24-70mm-F28-Zoom-Lens.aspx,,,,
,sal24f20z,Sony 24mm f/2 Lens,1649,http://www.camerahouse.com.au/products/Lenses/Sony-24mm-f2-Lens.aspx,,,,
,sal28f28,Sony 28mm f/2.8 Wide-angle Lens,479,http://www.camerahouse.com.au/products/Lenses/Sony-28mm-F28-Wide-angle-Lens.aspx,,,,
,sal30m28,Sony 30mm f/2.8 Macro Lens,269,http://www.camerahouse.com.au/products/Lenses/Sony-30mm-F28-Macro-Lens-Lens.aspx,,,,
,sal35f14g,Sony 35mm f/1.4 G-Series Wide-angle Lens,1799,http://www.camerahouse.com.au/products/Lenses/Sony-35mm-F14-G-Series-Wide-angle-Lens.aspx,,,,
,sal35f18,Sony DT 35mm f/1.8 SAM Lens,299,http://www.camerahouse.com.au/products/Lenses/Sony-35mm-F18-Lens.aspx,,,,
,sal50f14,Sony 50mm f/1.4 Lens,579,http://www.camerahouse.com.au/products/Lenses/Sony-50mm-F14-Lens.aspx,,,,
,sal50f18sam,Sony 50mm f/1.8 Portrait Lens,199,http://www.camerahouse.com.au/products/Lenses/Sony-50mm-F18-Portrait-Lens.aspx,,,,
,sal50m28,Sony 50mm f/2.8 Macro Lens,749,http://www.camerahouse.com.au/products/Lenses/Sony-50mm-F28-Macro-Lens.aspx,,,,
,sal70200g,Sony 70-200mm f/2.8 Telephoto Lens,2399,http://www.camerahouse.com.au/products/Lenses/Sony-70-200mm-F28-Telephoto-Lens.aspx,,,,
,sal70300g,Sony 70-300mm f/4.5-5.6 Zoom Lens,1199,http://www.camerahouse.com.au/products/Lenses/Sony-70-300mm-F45-56-Zoom-Lens.aspx,,,,
,sal70400g,Sony 70-400mm f/4-5.6 Lens,2399,http://www.camerahouse.com.au/products/Lenses/Sony-70-400mm-F4-56-Lens.aspx,,,,
,sal75300,Sony 75-300mm f/4.5-5.6 Lens,399,http://www.camerahouse.com.au/products/Lenses/Sony-75-300mm-Lens.aspx,,,,
,sal85f28,Sony 85mm f/2.8 Lens,349,http://www.camerahouse.com.au/products/Lenses/Sony-85mm-f28-Lens.aspx,,,,
,scdc65a,Canon G12 Case,149,http://www.camerahouse.com.au/products/Bags/Canon-G12-Case.aspx,,,,
,scfe1,Canon Colour Filters For 600EX,32,http://www.camerahouse.com.au/products/General-Accessories/Canon-Colour-Filters-For-600EX.aspx,,,,
,sche1,Canon Filter Holder For 600EX,35,http://www.camerahouse.com.au/products/General-Accessories/Canon-Filter-Holder-For-600EX.aspx,,,,
,sdcfh-004g-uq46,SanDisk CF 4GB Ultra Memory Card,40,http://www.camerahouse.com.au/products/Memory-Cards/SanDisk-CF-4GB-Ultra-Memory-Card-3.aspx,,,,
,sdcfh-008g-uq46,SanDisk CF 8GB Ultra Memory Card,70,http://www.camerahouse.com.au/products/Memory-Cards/SanDisk-CF-8GB-Ultra-Memory-Card-3.aspx,,,,
,sdcfh-016g-uq46,SanDisk CF 16GB Ultra Memory Card,100,http://www.camerahouse.com.au/products/Memory-Cards/SanDisk-CF-16GB-Ultra-Memory-Card-3.aspx,,,,
,sdcfx-008g-xq46,SanDisk CF 8GB Extreme Memory Card,119,http://www.camerahouse.com.au/products/Memory-Cards/SanDisk-CF-8GB-Extreme-Memory-Card-2.aspx,,,,
,sdcfx-016g-xq46,SanDisk CF 16GB Extreme Memory Card,149,http://www.camerahouse.com.au/products/Memory-Cards/SanDisk-CF-16GB-Extreme-Memory-Card-2.aspx,,,,
,sdcfx-032g-xq46,SanDisk CF 32GB Extreme Memory Card,279,http://www.camerahouse.com.au/products/Memory-Cards/SanDisk-CF-32GB-Extreme-Memory-Card-2.aspx,,,,
,sdcfxp-016g-xq4,SanDisk CF 16GB Extreme Pro Memory Card,199,http://www.camerahouse.com.au/products/Memory-Cards/SanDisk-CF-16GB-Extreme-Pro-Memory-Card-1.aspx,,,,
,sdcfxp-032g-xq4,SanDisk CF 32GB Extreme Pro Memory Card,349,http://www.camerahouse.com.au/products/Memory-Cards/SanDisk-CF-32GB-Extreme-Pro-Memory-Card-1.aspx,,,,
,sdcfxp-064g-x46,SanDisk CF 64GB Extreme Pro Memory Card,699,http://www.camerahouse.com.au/products/Memory-Cards/SanDisk-CF-64GB-Extreme-Pro-Memory-Card.aspx,,,,
,sdcfxp-128g-xq4,SanDisk CF 128GB Extreme Pro Memory Card,1699,http://www.camerahouse.com.au/products/Memory-Cards/SanDisk-CF-128GB-Extreme-Pro-Memory-Card-1.aspx,,,,
,sdcz36-004g-bq3,SanDisk Cruzer 4GB Micro USB Storage,15,http://www.camerahouse.com.au/products/Memory-Cards/SanDisk-Cruzer-4GB-Micro-USB-Storage.aspx,,,,
,sdcz36-008g-bq3,SanDisk Cruzer 8GB Micro USB Storage,25,http://www.camerahouse.com.au/products/Memory-Cards/SanDisk-Cruzer-8GB-Micro-USB-Storage.aspx,,,,
,sdcz36-016g-bq3,SanDisk Cruzer 16GB Micro USB Storage,40,http://www.camerahouse.com.au/products/Memory-Cards/SanDisk-Cruzer-16GB-Micro-USB-Storage.aspx,,,,
,sdcz36-032g-bq3,SanDisk Cruzer 32GB Micro USB Storage,80,http://www.camerahouse.com.au/products/Memory-Cards/SanDisk-Cruzer-32GB-Micro-USB-Storage.aspx,,,,
,sddr-289-xq20,SanDisk Reader All-in-1 Memory Card Reader,59,http://www.camerahouse.com.au/products/Memory-Cards/SanDisk-Reader-All-in-1-Memory-Card-Reader-4.aspx,,,,
,sdmspd-002g-bq3,SanDisk MS Pro Duo 2GB Memory Card,30,http://www.camerahouse.com.au/products/Memory-Cards/SanDisk-MS-Pro-Duo-2GB-Memory-Card-3.aspx,,,,
,sdmspd-004g-bq3,SanDisk MS Pro Duo 4GB Memory Card,40,http://www.camerahouse.com.au/products/Memory-Cards/SanDisk-MS-Pro-Duo-4GB-Memory-Card-3.aspx,,,,
,sdmspd-008g-bq3,SanDisk MS Pro Duo 8GB Memory Card,70,http://www.camerahouse.com.au/products/Memory-Cards/SanDisk-MS-Pro-Duo-8GB-Memory-Card-3.aspx,,,,
,sdmspd-016g-bq3,SanDisk MS Pro Duo 16GB Memory Card,129,http://www.camerahouse.com.au/products/Memory-Cards/SanDisk-MS-Pro-Duo-16GB-Memory-Card-3.aspx,,,,
,sdmspd-032g-bq3,SanDisk MS Pro Duo 32GB Memory Card,199,http://www.camerahouse.com.au/products/Memory-Cards/SanDisk-MS-Pro-Duo-32GB-Memory-Card-3.aspx,,,,
,sdsdb-002g-bq35,SanDisk SD 2GB Memory Card,15,http://www.camerahouse.com.au/products/Memory-Cards/SanDisk-SD-2GB-Memory-Card-3.aspx,,,,
,sdsdb-004g-bq35,SanDisk SDHC 4GB Memory Card,20,http://www.camerahouse.com.au/products/Memory-Cards/SanDisk-SDHC-4GB-Memory-Card-3.aspx,,,,
,sdsdb-008g-bq35,SanDisk SDHC 8GB Memory Card,25,http://www.camerahouse.com.au/products/Memory-Cards/SanDisk-SDHC-8GB-Memory-Card-3.aspx,,,,
,sdsdb-016g-bq35,SanDisk SDHC 16GB Memory Card,40,http://www.camerahouse.com.au/products/Memory-Cards/SanDisk-SDHC-16GB-Memory-Card-3.aspx,,,,
,sdsdb-032g-bq35,SanDisk SDHC 32GB Memory Card,80,http://www.camerahouse.com.au/products/Memory-Cards/SanDisk-SDHC-32GB-Memory-Card-3.aspx,,,,
,sdsdh-002g-uq46,SanDisk Micro SD 32BG Ultra Memory Card,110,http://www.camerahouse.com.au/products/Memory-Cards/SanDisk-Micro-SD-32BG-Ultra-Memory-Card.aspx,,,,
,sdsdh-004g-uq46,SanDisk SDHC 4GB Ultra Memory Card,25,http://www.camerahouse.com.au/products/Memory-Cards/SanDisk-SDHC-4GB-Ultra-Memory-Card-2.aspx,,,,
,sdsdqm-002g-bq3,SanDisk microSD 2GB Memory Card,15,http://www.camerahouse.com.au/products/Memory-Cards/SanDisk-microSD-2GB-Memory-Card-4.aspx,,,,
,sdsdqm-004g-bq3,SanDisk microSDHC 4GB Memory Card,20,http://www.camerahouse.com.au/products/Memory-Cards/SanDisk-microSDHC-4GB-Memory-Card-4.aspx,,,,
,sdsdqm-008g-bq3,SanDisk microSDHC 8GB Memory Card,30,http://www.camerahouse.com.au/products/Memory-Cards/SanDisk-microSDHC-8GB-Memory-Card-4.aspx,,,,
,sdsdqm-016g-bq3,SanDisk microSDHC 16GB Memory Card,60,http://www.camerahouse.com.au/products/Memory-Cards/SanDisk-microSDHC-16GB-Memory-Card-4.aspx,,,,
,sdsdqm-032g-bq3,SanDisk microSDHC 32GB Memory Card,109,http://www.camerahouse.com.au/products/Memory-Cards/SanDisk-microSDHC-32GB-Memory-Card-1.aspx,,,,
,sdsdqu-016g-uq4,SanDisk microSDHC Ultra 16GB Class 10 Memory Card,60,http://www.camerahouse.com.au/products/Memory-Cards/SanDisk-Micro-SDHC-16GB-Ultra-Class-10-Memory-Card.aspx,,,,
,sdsdqu-032g-uq4,SanDisk microSDHC Ultra 32GB Class 10 Memory Card,100,http://www.camerahouse.com.au/products/Memory-Cards/SanDisk-Micro-SDHC-32GB-Ultra-Class-10-Memory-Card.aspx,,,,
,sdsdqu-064g-uq4,SanDisk microSDHC Ultra 64GB Class 10 Memory Card,200,http://www.camerahouse.com.au/products/Memory-Cards/SanDisk-Micro-SDHC-64GB-Ultra-Class-10-Memory-Card.aspx,,,,
,sdsdqy-004g-uq4,SanDisk microSDHC Ultra  4GB Memory Card,25,http://www.camerahouse.com.au/products/Memory-Cards/SanDisk-Micro-SD-4GB-Ultra-Memory-Card-1.aspx,,,,
,sdsdqy-008g-uq4,SanDisk microSDHC Ultra  8GB Memory Card,30,http://www.camerahouse.com.au/products/Memory-Cards/SanDisk-Micro-SD-8GB-Ultra-Memory-Card-1.aspx,,,,
,sdsdqy-016g-u46s,SanDisk microSD 16GB Ultra Memory Card,55,http://www.camerahouse.com.au/products/Memory-Cards/SanDisk-Micro-SD-16GB-Ultra-Memory-Card.aspx,,,,
,sdsdqy-064g-uq4,SanDisk microSDXC 64GB Ultra Memory Card,250,http://www.camerahouse.com.au/products/Memory-Cards/SanDisk-Micro-SD-64GB-Ultra-Memory-Card-1.aspx,,,,
,sdsdu-008g-uq46,SanDisk SDHC 8GB Ultra Class 10 Memory Card,25,http://www.camerahouse.com.au/products/Memory-Cards/SanDisk-SDHC-8GB-Ultra-Class-10-Memory-Card.aspx,,,,
,sdsdu-016g-uq46,SanDisk SDHC 16GB Ultra Class 10 Memory Card,40,http://www.camerahouse.com.au/products/Memory-Cards/SanDisk-SDHC-16GB-Ultra-Class-10-Memory-Card.aspx,,,,
,sdsdu-032g-uq46,SanDisk SDHC 32GB Ultra Class 10 Memory Card,80,http://www.camerahouse.com.au/products/Memory-Cards/SanDisk-SDHC-32GB-Ultra-Class-10-Memory-Card.aspx,,,,
,sdsdu-064g-uq46,SanDisk SDXC 64GB Ultra Class 10 Memory Card,160,http://www.camerahouse.com.au/products/Memory-Cards/SanDisk-SDHC-64GB-Ultra-Class-10-Memory-Card.aspx,,,,
,sdsdx-004g-xq46,SanDisk SDHC 4GB Extreme HD Video Memory Card,29,http://www.camerahouse.com.au/products/Memory-Cards/SanDisk-SDHC-4GB-Extreme-HD-Video-Memory-Card-1.aspx,,,,
,sdsdx-008g-xq46,SanDisk SDHC 8GB Extreme HD Video Memory Card,50,http://www.camerahouse.com.au/products/Memory-Cards/SanDisk-SDHC-8GB-Extreme-HD-Video-Memory-Card-1.aspx,,,,
,sdsdx-016g-xq46,SanDisk SDHC 16GB Extreme HD Video Memory Card,80,http://www.camerahouse.com.au/products/Memory-Cards/SanDisk-SDHC-16GB-Extreme-HD-Video-Memory-Card-1.aspx,,,,
,sdsdx-032g-xq46,SanDisk SDHC 32GB Extreme HD Video Memory Card,129,http://www.camerahouse.com.au/products/Memory-Cards/SanDisk-SDHC-32GB-Extreme-HD-Video-Memory-Card.aspx,,,,
,sdsdxpa-008g-xq,SanDisk SDHC 8GB 95MB/s Extreme Pro Memory Card,69,http://www.camerahouse.com.au/products/Memory-Cards/SanDisk-SDHC-8GB-95MBs-Extreme-Pro-Memory-Card-1.aspx,,,,
,sdsdxpa-016g-xq,SanDisk SDHC 16GB 95MB/s Extreme Pro Memory Card,100,http://www.camerahouse.com.au/products/Memory-Cards/SanDisk-SDHC-16GB-95MBs-Extreme-Pro-Memory-Card-1.aspx,,,,
,sdsdxpa-032g-xq,SanDisk SDHC 32GB 95MB/s Extreme Pro Memory Card,199,http://www.camerahouse.com.au/products/Memory-Cards/SanDisk-SDHC-32GB-95MBs-Extreme-Pro-Memory-Card-1.aspx,,,,
,sdsdxpa-064g-xq,SanDisk SDXC 64GB 95MB/s Extreme Pro Memory Card,299,http://www.camerahouse.com.au/products/Memory-Cards/SanDisk-SDHC-64GB-95MBs-Extreme-Pro-Memory-Card-1.aspx,,,,
,sel16f28,Sony NEX 16mm f/2.8 Lens,299,http://www.camerahouse.com.au/products/Lenses/Sony-NEX-16mm-f28-Lens.aspx,,,,
,sel18200,Sony NEX 18-200mm Lens,1099,http://www.camerahouse.com.au/products/Lenses/Sony-NEX-18-200mm-Lens.aspx,,,,
,sel1855,Sony NEX 18-55mm Lens,349,http://www.camerahouse.com.au/products/Lenses/Sony-NEX-18-55mm-Lens.aspx,,,,
,sel30m35,Sony NEX 30mm f/3.5 Macro Lens,349,http://www.camerahouse.com.au/products/Lenses/Sony-NEX-30mm-f35-Macro-Lens.aspx,,,,
,sel50f18,Sony NEX 50mm f/1.8 Portrait Lens,399,http://www.camerahouse.com.au/products/Lenses/Sony-NEX-50mm-f18-Portrait-Lens.aspx,,,,
,sel55210,Sony NEX 55-210mm f/4.5-6.3 Zoom Lens,499,http://www.camerahouse.com.au/products/Lenses/Sony-NEX-55-210mm-f45-63-Zoom-Lens.aspx,,,,
,selecta16,AgfaPhoto Selecta 16 Digital Compact Camera,199,http://www.camerahouse.com.au/products/Compact-Cameras/AgfaPhoto-Selecta-16-Black-Digital-Compact-Camera.aspx,,,,
,sf16ux,Sony 16GB SD UHS-1 Class 10 Memory Card,76,http://www.camerahouse.com.au/products/Memory-Cards/Sony-16GB-SD-UHS-1-Class-10-Memory-Card.aspx,,,,
,sf32ux,Sony 32GB SD UHS-1 Class 10 Memory Card,160,http://www.camerahouse.com.au/products/Memory-Cards/Sony-32GB-SD-UHS-1-Class-10-Memory-Card.aspx,,,,
,sf8ux,Sony 8GB SD UHS-1 Class 10 Memory Card,46,http://www.camerahouse.com.au/products/Memory-Cards/Sony-8GB-SD-UHS-1-Class-10-Memory-Card.aspx,,,,
,slta37k,Sony Alpha A37 w/18-55mm Lens Digital SLR Camera,499,http://www.camerahouse.com.au/products/DSLR/Sony-Alpha-A37-w18-55mm-Lens-Digital-SLR-Camera.aspx,,,,
,slta37m,Sony Alpha A37 w/18-135mm Lens Digital SLR Camera,899,http://www.camerahouse.com.au/products/DSLR/Sony-Alpha-A37-w18-135mm-Lens-Digital-SLR-Camera.aspx,,,,
,slta37tripkit,"Sony Alpha A37 w/50mm 18-55mm, 55-300mm, Bonus Bag Digital SLR Camera",999,http://www.camerahouse.com.au/products/DSLR/Sony-Alpha-A37-w50mm-18-55mm-75-300mm-Bonus-Bag-Digital-SLR-Camera.aspx,,,,
,slta37y,Sony Alpha A37 w/18-55mm & 55-200mm Lenses Digital SLR Camera,899,http://www.camerahouse.com.au/products/DSLR/Sony-Alpha-A37-w18-55mm-55-200mm-Lenses-Digital-SLR-Camera.aspx,,,,
,slta57b,Sony Alpha A57 Body Digital SLR Camera,749,http://www.camerahouse.com.au/products/DSLR/Sony-Alpha-A57-Body-Digital-SLR-Camera.aspx,,,,
,slta57k,Sony Alpha A57 w/18-55mm Lens Digital SLR Camera,899,http://www.camerahouse.com.au/products/DSLR/Sony-Alpha-A57-w18-55mm-Lens-Digital-SLR-Camera.aspx,,,,
,slta57ptkit,Sony Alpha A57 w/18-250mm Lens & Bonus Bag & Battery Digital SLR Camera,1499,http://www.camerahouse.com.au/products/DSLR/Sony-Alpha-A57-w18-250mm-Lens-Bonus-Bag-Battery-Digital-SLR-Camera-1.aspx,,,,
,slta57tripkit,"Sony Alpha A57 w/50mm, 18-55mm & 55-300mm Lenses, Bonus Bag & Battery Digital SLR Camera",1199,http://www.camerahouse.com.au/products/DSLR/Sony-Alpha-A57-w50mm-18-55mm-75-300mm-Lenses-Bonus-Bag-Battery-Digital-SLR-Camera.aspx,,,,
,slta57y,Sony Alpha A57 w/18-55mm & 55-200mm Lenses Digital SLR Camera,1199,http://www.camerahouse.com.au/products/DSLR/Sony-Alpha-A57-w18-55mm-55-200mm-Lenses-Digital-SLR-Camera.aspx,,,,
,slta65entkit,Sony Alpha A65 w/16-105mm Lens Enthusiast Kit Digital SLR Camera,1649,http://www.camerahouse.com.au/products/DSLR/Sony-A65-16-105mm-Enthusiast-Kit-DSLR.aspx,,,,
,slta65ptwinkit,Sony Alpha A65 w/18-55mm & 55-300mm Lenses Digital SLR Camera,1399,http://www.camerahouse.com.au/products/DSLR/Sony-Alpha-A65-w18-55mm-75-300mm-Lenses-Digital-SLR-Camera.aspx,,,,
,slta65tripkit,"Sony Alpha A65 w/50mm, 18-55mm & 55-300mm Lenses, Bonus Bag & Battery Digital SLR Camera",1499,http://www.camerahouse.com.au/products/DSLR/Sony-Alpha-A65-w50mm-18-55mm-75-300mm-Lenses-Bonus-Bag-Battery-Digital-SLR-Camera-1.aspx,,,,
,slta65vb,Sony Alpha A65 Body Digital SLR Camera,999,http://www.camerahouse.com.au/products/DSLR/Sony-Alpha-A65-Body-Digital-SLR-Camera.aspx,,,,
,slta65vk,Sony Alpha A65 w/18-55mm Lens Digital SLR Camera,1099,http://www.camerahouse.com.au/products/DSLR/Sony-Alpha-A65-w18-55mm-Lens-Digital-SLR-Camera.aspx,,,,
,slta65vptkit,Sony Alpha A65 w/18-250mm Lens Bonus Battery and Bag Digital SLR Camera,1799,http://www.camerahouse.com.au/products/DSLR/Sony-Alpha-A65-w18-250mm-Lens-Bonus-Battery-and-Bag-Digital-SLR-Camera-1.aspx,,,,
,slta65vy,Sony Alpha A65 w/18-55mm & 55-200mm Lenses Digital SLR Camera,1299,http://www.camerahouse.com.au/products/DSLR/Sony-Alpha-A65-w18-55mm-55-200mm-Lenses-Digital-SLR-Camera.aspx,,,,
,slta65zeiss,Sony Alpha A65 w/16-80mm Lens Zeiss Kit Digital SLR Camera,2099,http://www.camerahouse.com.au/products/DSLR/Sony-A65-Zeiss-16-80mm-Kit-DSLR.aspx,,,,
,slta77vb,Sony Alpha A77 Body Digital SLR Camera,1499,http://www.camerahouse.com.au/products/DSLR/Sony-Alpha-A77-Body-Digital-SLR-Camera.aspx,,,,
,slta77vq,Sony Alpha A77 w/16-50mm Lens Digital SLR Camera,2299,http://www.camerahouse.com.au/products/DSLR/Sony-Alpha-77-w16-50mm-Lens-Digital-SLR-Camera.aspx,,,,
,srn3,Canon Release Cable For 600EX,65,http://www.camerahouse.com.au/products/General-Accessories/Canon-Release-Cable-For-600EX.aspx,,,,
,ste3rt,Canon Speedlite Transmitter,379,http://www.camerahouse.com.au/products/General-Accessories/Canon-Speedlite-Transmitter.aspx,,,,
,sx130is,Canon PowerShot SX500 IS Digital Compact Camera,379,http://www.camerahouse.com.au/products/Compact-Cameras/Canon-PowerShot-SX500IS-Digital-Compact-Camera.aspx,,,,
,sx230hsbk,Canon PowerShot SX260 HS Black Digital Compact Camera,299,http://www.camerahouse.com.au/products/Compact-Cameras/Canon-PowerShot-SX230-HS-Black-Digital-Compact-Camera.aspx,,,,
,sx260hss,Canon PowerShot SX260 HS Silver Digital Compact Camera,299,http://www.camerahouse.com.au/products/Compact-Cameras/Canon-PowerShot-SX260-HS-Silver-Digital-Compact-Camera.aspx,,,,
,sx40hs,Canon PowerShot SX40 HS Digital Compact Camera,499,http://www.camerahouse.com.au/products/Compact-Cameras/Canon-PowerShot-SX40HS-Digital-Compact-Camera.aspx,,,,
,ts17,Canon TS-E 17mm f/4L Lens,3199,http://www.camerahouse.com.au/products/Lenses/Canon-TS-E-17mm-f4L-Lens.aspx,,,,
,ts24ii,Canon TS-E 24mm f/3.5L II Lens,2899,http://www.camerahouse.com.au/products/Lenses/Canon-TS-E-24mm-f35L-II-Lens.aspx,,,,
,ts4528,Canon TS-E 45mm f/2.8 Lens,1699,http://www.camerahouse.com.au/products/Lenses/Canon-TS-E-45mm-f28-Lens.aspx,,,,
,ts9028,Canon TS-E 90mm f/2.8 Lens,1699,http://www.camerahouse.com.au/products/Lenses/Canon-TS-E-90mm-f28-Lens.aspx,,,,
,v102060ba000,Olympus SZ-31MR Black Digital Compact Camera,399,http://www.camerahouse.com.au/products/Compact-Cameras/Olympus-SZ-31MR-Black-Digital-Compact-Camera.aspx,,,,
,v102080ba000,Olympus SZ-14 Black Digital Compact Camera,199,http://www.camerahouse.com.au/products/Compact-Cameras/Olympus-SZ-14-Black-Digital-Compact-Camera.aspx,,,,
,v102080ra000,Olympus SZ-14 Red Digital Compact Camera,199,http://www.camerahouse.com.au/products/Compact-Cameras/Olympus-SZ-14-Red-Digital-Compact-Camera.aspx,,,,
,v102080sa000,Olympus SZ-14 Silver Digital Compact Camera,199,http://www.camerahouse.com.au/products/Compact-Cameras/Olympus-SZ-14-Silver-Digital-Compact-Camera.aspx,,,,
,v104060ba000,Olympus Tough TG-820 Black Digital Compact Camera,249,http://www.camerahouse.com.au/products/Compact-Cameras/Olympus-Tough-TG-820-Black-Digital-Compact-Camera.aspx,,,,
,v104060ra000,Olympus Tough TG-820 Red Digital Compact Camera,249,http://www.camerahouse.com.au/products/Compact-Cameras/Olympus-Tough-TG-820-Red-Digital-Compact-Camera.aspx,,,,
,v104080ra000,Olympus Tough TG-320 Red Digital Compact Camera,189,http://www.camerahouse.com.au/products/Compact-Cameras/Olympus-TG-320-Red-Digital-Compact-Camera.aspx,,,,
,v104080ua000,Olympus Tough TG-320 Blue Digital Compact Camera,189,http://www.camerahouse.com.au/products/Compact-Cameras/Olympus-TG-320-Blue-Digital-Compact-Camera.aspx,,,,
,v104090sa000,Olympus TG-1 Silver Digital Compact Camera,399,http://www.camerahouse.com.au/products/Compact-Cameras/Olympus-TG-1-Silver-Digital-Compact-Camera.aspx,,,,
,v105050ba000,Olympus VR-360 Black Digital Compact Camera,249,http://www.camerahouse.com.au/products/Compact-Cameras/Olympus-VR-360-Black-Digital-Compact-Camera.aspx,,,,
,v105060ba000,Olympus VR-350 Black Digital Compact Camera,149,http://www.camerahouse.com.au/products/Compact-Cameras/Olympus-VR-350-Black-Digital-Compact-Camera.aspx,,,,
,v105060sa000,Olympus VR-350 Silver Digital Compact Camera,149,http://www.camerahouse.com.au/products/Compact-Cameras/Olympus-VR-350-Silver-Digital-Compact-Camera.aspx,,,,
,v105060va000,Olympus VR-350 Purple Digital Compact Camera,149,http://www.camerahouse.com.au/products/Compact-Cameras/Olympus-VR-350-Purple-Digital-Compact-Camera.aspx,,,,
