identifier,sku,name,price,url,category,brand,image_url,shipping_cost
,502027441,Steinberg Nuendo 5 Advanced Audio Recording and Post Production Software System - Educational Version,899.99,http://www.axemusic.com/store/product/5338/Steinberg-Nuendo-5-Advanced-Audio-Recording-and-Post-Production-Software-System-Educational-Version/,MIDI & Audio Sequencing Software,,,
,502020150,Steinberg Wave Lab Elements 7 Audio Editor Mastering and CD Burning Software with Video Playback - PC and Mac,99.99,http://www.axemusic.com/store/product/16123/Steinberg-Wave-Lab-Elements-7-Audio-Editor-Mastering-and-CD-Burning-Software-with-Video-Playback-PC-and-Mac/,MIDI & Audio Sequencing Software,,,
,502020130,Steinberg Wavelab 7 DVD Authoring  Audio Editing and Production Software Package,499.99,http://www.axemusic.com/store/product/9221/Steinberg-Wavelab-7-DVD-Authoring-Audio-Editing-and-Production-Software-Package/,MIDI & Audio Sequencing Software,,,
,reason6st,Propellerhead Reason 6  Academic Edition Music Production Virtual Instrument Rack & Workstation Software - Available to Teachers and Student - Student ID Required,299.00,http://www.axemusic.com/store/product/24952/Propellerhead-Reason-6-Academic-Edition-Music-Production-Virtual-Instrument-Rack-%26-Workstation-Software-Available-to-Teachers-and-Student-Student-ID-Required/,MIDI & Audio Sequencing Software,,,
,reason6edu1,Propellerhead Reason 6 Music Production Recording and Mixing Software - Academic Institutional Use Only - Mac and PC,239.00,http://www.axemusic.com/store/product/17593/Propellerhead-Reason-6-Music-Production-Recording-and-Mixing-Software-Academic-Institutional-Use-Only-Mac-and-PC/,MIDI & Audio Sequencing Software,,,
,reason6,Propellerhead Reason 6 Music Production Virtual Instrument Rack & Workstation Software - Mac and PC,399.00,http://www.axemusic.com/store/product/9064/Propellerhead-Reason-6-Music-Production-Virtual-Instrument-Rack-%26-Workstation-Software-Mac-and-PC/,MIDI & Audio Sequencing Software,,,
,reasoness,Propellerhead Reason Essentials Music Production Virtual Instrument Rack & Workstation Software - Mac and PC,99.00,http://www.axemusic.com/store/product/27873/Propellerhead-Reason-Essentials-Music-Production-Virtual-Instrument-Rack-%26-Workstation-Software-Mac-and-PC/,MIDI & Audio Sequencing Software,,,
,recycle21,Propellerhead Recycle 2.1 Looping Software,199.00,http://www.axemusic.com/store/product/28575/Propellerhead-Recycle-2.1-Looping-Software/,MIDI & Audio Sequencing Software,,,
,rhythmcb,Propellerhead Rhythm Combo Refill contains Two Hypersampled ReFills - Reason Electric Bass - Reason Drum Kits - Axe Clearance Center Special,149.00,http://www.axemusic.com/store/product/18877/Propellerhead-Rhythm-Combo-Refill-contains-Two-Hypersampled-ReFills-Reason-Electric-Bass-Reason-Drum-Kits-Axe-Clearance-Center-Special/,MIDI & Audio Sequencing Software,,,
,502012722,Steinberg Cubase 6 Education Edition requires a School Purchase Order - Only available in Alberta,329.99,http://www.axemusic.com/store/product/5342/Steinberg-Cubase-6-Education-Edition-requires-a-School-Purchase-Order-Only-available-in-Alberta/,MIDI & Audio Sequencing Software,,,
,502012720,Steinberg Cubase 6 Recording Audio MIDI Production Software - Mac and PC - Only available in Alberta,499.99,http://www.axemusic.com/store/product/7499/Steinberg-Cubase-6-Recording-Audio-MIDI-Production-Software-Mac-and-PC-Only-available-in-Alberta/,MIDI & Audio Sequencing Software,,,
,502012740,Steinberg Cubase Artist 6 Recording Audio MIDI Production Software - Mac and PC - Only available in Alberta,249.99,http://www.axemusic.com/store/product/13252/Steinberg-Cubase-Artist-6-Recording-Audio-MIDI-Production-Software-Mac-and-PC-Only-available-in-Alberta/,MIDI & Audio Sequencing Software,,,
,502012760,Steinberg Cubase Elements 6 - Affordable Recording and Sequencing Software,99.99,http://www.axemusic.com/store/product/17694/Steinberg-Cubase-Elements-6-Affordable-Recording-and-Sequencing-Software/,MIDI & Audio Sequencing Software,,,
,caksx1s,Cakewalk Sonar X1 Studio Edition Music Production DAW Software - Windows,199.00,http://www.axemusic.com/store/product/16356/Cakewalk-Sonar-X1-Studio-Edition-Music-Production-DAW-Software-Windows/,MIDI & Audio Sequencing Software,,,
,codfhr11,Coda Finale 2011 Professional Notation and Music Creation Software,523.57,http://www.axemusic.com/store/product/17707/Coda-Finale-2011-Professional-Notation-and-Music-Creation-Software/,MIDI & Audio Sequencing Software,,,
,9910-61676-00,Digidesign Pro Tools Instrument Expansion Pack includes Structure Velvet Strike Hybrid and Transfuser Plug-Ins - Mac and PC,448.21,http://www.axemusic.com/store/product/23711/Digidesign-Pro-Tools-Instrument-Expansion-Pack-includes-Structure-Velvet-Strike-Hybrid-and-Transfuser-Plug-Ins-Mac-and-PC/,MIDI & Audio Sequencing Software,,,
,10-15086,Image Line FL Studio 10 Fruity Loops Fruity Edition MIdi Sequencing Software - PC and Mac,105.61,http://www.axemusic.com/store/product/26968/Image-Line-FL-Studio-10-Fruity-Loops-Fruity-Edition-MIdi-Sequencing-Software-PC-and-Mac/,MIDI & Audio Sequencing Software,,,
,10-15087,Image Line FL Studio 10 Producer Edition Music Composition Recording Software - PC and Mac,199.00,http://www.axemusic.com/store/product/9950/Image-Line-FL-Studio-10-Producer-Edition-Music-Composition-Recording-Software-PC-and-Mac/,MIDI & Audio Sequencing Software,,,
,10-15088,Image Line FL Studio 10 Signature Bundle Software Package includes Producer Edition plus Signature Plugin Collection - PC and Mac,317.95,http://www.axemusic.com/store/product/26969/Image-Line-FL-Studio-10-Signature-Bundle-Software-Package-includes-Producer-Edition-plus-Signature-Plugin-Collection-PC-and-Mac/,MIDI & Audio Sequencing Software,,,
,10-10152,Magix Samplitude 11 Pro Digital Audio Workstation Recording and Production Software - PC,546.64,http://www.axemusic.com/store/product/20259/Magix-Samplitude-11-Pro-Digital-Audio-Workstation-Recording-and-Production-Software-PC/,MIDI & Audio Sequencing Software,,,
,digperformer,MOTU Mark of the Unicorn Digital Performer 7 Recording and Sequencing Software for Mac,699.44,http://www.axemusic.com/store/product/7509/MOTU-Mark-of-the-Unicorn-Digital-Performer-7-Recording-and-Sequencing-Software-for-Mac/,MIDI & Audio Sequencing Software,,,
,digperfcmpupg,MOTU Mark of the Unicorn Digital Performer Competitive Upgrade From Previous Version,376.85,http://www.axemusic.com/store/product/26083/MOTU-Mark-of-the-Unicorn-Digital-Performer-Competitive-Upgrade-From-Previous-Version/,MIDI & Audio Sequencing Software,,,
,express128,MOTU MIDI Express 128 8-in/9-out MIDI Interface compatible with Macintosh and Windows,204.96,http://www.axemusic.com/store/product/6428/MOTU-MIDI-Express-128-8-in-9-out-MIDI-Interface-compatible-with-Macintosh-and-Windows/,MIDI & Audio Sequencing Software,,,
,live8,Ableton Live 8.0 Real-time Music Creation  Production and Performance Software for Mac and Windows,478.80,http://www.axemusic.com/store/product/8203/Ableton-Live-8.0-Real-time-Music-Creation-Production-and-Performance-Software-for-Mac-and-Windows/,MIDI & Audio Sequencing Software,,,
,liveintro,Ableton Live Intro Music Creation Production and Performance Software - Mac and Windows,95.76,http://www.axemusic.com/store/product/23063/Ableton-Live-Intro-Music-Creation-Production-and-Performance-Software-Mac-and-Windows/,MIDI & Audio Sequencing Software,,,
,live8suite,Ableton LIVE8SUITE Live 8.0 Real-time Music Creation Production and Performance Software includes Sampler - Operator - Drum Machines - Session Drums and Essential Instruments Collection 2,766.00,http://www.axemusic.com/store/product/17344/Ableton-LIVE8SUITE-Live-8.0-Real-time-Music-Creation-Production-and-Performance-Software-includes-Sampler-Operator-Drum-Machines-Session-Drums-and-Essential-Instruments-Collection-2/,MIDI & Audio Sequencing Software,,,
,9900-65186-00,Avid Pro Tools 10 Professional Audio Recording Software - Mac and PC,698.25,http://www.axemusic.com/store/product/28191/Avid-Pro-Tools-10-Professional-Audio-Recording-Software-Mac-and-PC/,MIDI & Audio Sequencing Software,,,
,cakmc6,Cakewalk Music Creator 6 Music Creation and Recording Software for Windows - PC-,39.95,http://www.axemusic.com/store/product/17702/Cakewalk-Music-Creator-6-Music-Creation-and-Recording-Software-for-Windows-PC-/,MIDI & Audio Sequencing Software,,,
,cakac1,Cakewalk Pyro Audio Creator CD Ripping Burning and Encoding Software Package - Windows XP - Vista - Vista x64,47.15,http://www.axemusic.com/store/product/17703/Cakewalk-Pyro-Audio-Creator-CD-Ripping-Burning-and-Encoding-Software-Package-Windows-XP-Vista-Vista-x64/,MIDI & Audio Sequencing Software,,,
,caksx1pugs78p,Cakewalk S7-8P Upgrade ONLY to Sonar X1 Producer Edition Music Production DAW Software - Windows,169.00,http://www.axemusic.com/store/product/29793/Cakewalk-S7-8P-Upgrade-ONLY-to-Sonar-X1-Producer-Edition-Music-Production-DAW-Software-Windows/,MIDI & Audio Sequencing Software,,,
,caksx1e,Cakewalk Sonar X1 Essential Music Production Software - Windows,49.00,http://www.axemusic.com/store/product/16357/Cakewalk-Sonar-X1-Essential-Music-Production-Software-Windows/,MIDI & Audio Sequencing Software,,,
,caksx1p,Cakewalk Sonar X1 Producer Edition - Windows,299.00,http://www.axemusic.com/store/product/16355/Cakewalk-Sonar-X1-Producer-Edition-Windows/,MIDI & Audio Sequencing Software,,,
,caksx1ps,Cakewalk Sonar X1 Production Suite Recording Software Bundle - Windows,399.00,http://www.axemusic.com/store/product/28008/Cakewalk-Sonar-X1-Production-Suite-Recording-Software-Bundle-Windows/,MIDI & Audio Sequencing Software,,,
,rx2advanced,iZotope RX 2  Advanced Complete Audio Repair Kit Software System for Professional Audio Restoration - Mac and PC,999.95,http://www.axemusic.com/store/product/26268/iZotope-RX-2-Advanced-Complete-Audio-Repair-Kit-Software-System-for-Professional-Audio-Restoration-Mac-and-PC/,Effects Plugins,,,
,rx2,iZotope RX 2  Complete Audio Repair Kit Software System - Mac and PC,294.46,http://www.axemusic.com/store/product/26267/iZotope-RX-2-Complete-Audio-Repair-Kit-Software-System-Mac-and-PC/,Effects Plugins,,,
,revalverhp,Peavey ReValver HP Guitar Amplifier Virtual Modeling Software includes 5 Tube Amp Models over 75 Speakers -  10 Stompboxes - 11 Effects - Windows and Mac,69.99,http://www.axemusic.com/store/product/18317/Peavey-ReValver-HP-Guitar-Amplifier-Virtual-Modeling-Software-includes-5-Tube-Amp-Models-over-75-Speakers-10-Stompboxes-11-Effects-Windows-and-Mac/,Effects Plugins,,,
,revalvermkiii,Peavey ReValver MKIII Guitar Amplifier Vacuum Tube Modeling Software includes 15 Tube Amp Models over 150 Speakers -  19 Stompboxes - 11 Effects - Windows and Mac,231.00,http://www.axemusic.com/store/product/18318/Peavey-ReValver-MKIII-Guitar-Amplifier-Vacuum-Tube-Modeling-Software-includes-15-Tube-Amp-Models-over-150-Speakers-19-Stompboxes-11-Effects-Windows-and-Mac/,Effects Plugins,,,
,12-41239,Sonivox Aggro-Electro Boom Virtual Instrument Plugin includes 4 Gigabytes of Samples and 450 Instruments and Pad Layouts - Mac and PC,99.00,http://www.axemusic.com/store/product/24377/Sonivox-Aggro-Electro-Boom-Virtual-Instrument-Plugin-includes-4-Gigabytes-of-Samples-and-450-Instruments-and-Pad-Layouts-Mac-and-PC/,Effects Plugins,,,
,12-41238,Sonivox Playa Hip-Hop Strings Virtual Instrument Plugin includes 8 Gigabytes of Sounds plus Over 200 Instruments and Pad Layouts -  Mac and PC,99.00,http://www.axemusic.com/store/product/24376/Sonivox-Playa-Hip-Hop-Strings-Virtual-Instrument-Plugin-includes-8-Gigabytes-of-Sounds-plus-Over-200-Instruments-and-Pad-Layouts-Mac-and-PC/,Effects Plugins,,,
,12-41237,Sonivox Playa Hip-Hop Virtual Instrument Plug-In includes Over 450 Instruments and Pad Layouts - Mac and PC,99.00,http://www.axemusic.com/store/product/24375/Sonivox-Playa-Hip-Hop-Virtual-Instrument-Plug-In-includes-Over-450-Instruments-and-Pad-Layouts-Mac-and-PC/,Effects Plugins,,,
,12-41236,Sonivox Sampla Professional Hip-Hop Production Virtual Sampler Instrument Plugin includes 3.5 Gigabytes of Samples plus Over 200 Instruments and Pad Layouts - Mac and PC,99.00,http://www.axemusic.com/store/product/24374/Sonivox-Sampla-Professional-Hip-Hop-Production-Virtual-Sampler-Instrument-Plugin-includes-3.5-Gigabytes-of-Samples-plus-Over-200-Instruments-and-Pad-Layouts-Mac-and-PC/,Effects Plugins,,,
,jamvox,Vox JamVOX Integrated Guitar XTracktion and Amp Modelling Software with Guitar Monitor USB Audio Interface removes Guitar Parts from MP3s,179.95,http://www.axemusic.com/store/product/20196/Vox-JamVOX-Integrated-Guitar-XTracktion-and-Amp-Modelling-Software-with-Guitar-Monitor-USB-Audio-Interface-removes-Guitar-Parts-from-MP3s/,Effects Plugins,,,
,11-33003,Wave Arts Power Suite 5 Mastering Effects Bundle for Mac and Windows Based Systems - VST AU MAS RTAS DX,429.27,http://www.axemusic.com/store/product/13784/Wave-Arts-Power-Suite-5-Mastering-Effects-Bundle-for-Mac-and-Windows-Based-Systems-VST-AU-MAS-RTAS-DX/,Effects Plugins,,,
,12-41160,IK Miroslav Philarmonik Classik Edition Orchestra Module Software,132.20,http://www.axemusic.com/store/product/14672/IK-Miroslav-Philarmonik-Classik-Edition-Orchestra-Module-Software/,Effects Plugins,,,
,12-41125,IK Miroslav Philharmonik Orchestral Workstation,110.92,http://www.axemusic.com/store/product/9945/IK-Miroslav-Philharmonik-Orchestral-Workstation/,Effects Plugins,,,
,11-30059,IK Multimedia AmpliTube 3 Guitar Amplifier and Effects Tone Modeling Software - Mac and PC,289.95,http://www.axemusic.com/store/product/23904/IK-Multimedia-AmpliTube-3-Guitar-Amplifier-and-Effects-Tone-Modeling-Software-Mac-and-PC/,Effects Plugins,,,
,24-56180,IK Multimedia AmpliTube Fender Studio Software and Hardware Bundle includes StealthPlug USB Audio Interface,121.98,http://www.axemusic.com/store/product/23514/IK-Multimedia-AmpliTube-Fender-Studio-Software-and-Hardware-Bundle-includes-StealthPlug-USB-Audio-Interface/,Effects Plugins,,,
,12-41245,IK Multimedia AmpliTube iRig Complete Guitar and Bass Amplifier and Effects Modeling Interface for iPhone iPodTouch and iPad,38.95,http://www.axemusic.com/store/product/25115/IK-Multimedia-AmpliTube-iRig-Complete-Guitar-and-Bass-Amplifier-and-Effects-Modeling-Interface-for-iPhone-iPodTouch-and-iPad/,Effects Plugins,,,
,12-41182,IK Multimedia ARC Advanced Room Correction System Studio Room Acoustics Analysis includes Calibrated Measurement Microphone and Software,507.54,http://www.axemusic.com/store/product/16927/IK-Multimedia-ARC-Advanced-Room-Correction-System-Studio-Room-Acoustics-Analysis-includes-Calibrated-Measurement-Microphone-and-Software/,Effects Plugins,,,
,11-34033,IK Multimedia T-Racks 3 Deluxe 9-Processor High End Mastering Dynamics and EQ Mixing Software - Mac and PC,413.70,http://www.axemusic.com/store/product/19806/IK-Multimedia-T-Racks-3-Deluxe-9-Processor-High-End-Mastering-Dynamics-and-EQ-Mixing-Software-Mac-and-PC/,Effects Plugins,,,
,12-34029,IK Multimedia Total Studio Bundle 2 Complete Computer Studio Software Package - Mac and PC,664.21,http://www.axemusic.com/store/product/20507/IK-Multimedia-Total-Studio-Bundle-2-Complete-Computer-Studio-Software-Package-Mac-and-PC/,Effects Plugins,,,
,alloy,iZotope Alloy Essential Mixing Tools - Paragraphic EQ - Multiband Exciter - Transient Shaper - De-esser - Dynamics and Limiter Modules - Advanced Macro Presets - Mac and PC,214.66,http://www.axemusic.com/store/product/25178/iZotope-Alloy-Essential-Mixing-Tools-Paragraphic-EQ-Multiband-Exciter-Transient-Shaper-De-esser-Dynamics-and-Limiter-Modules-Advanced-Macro-Presets-Mac-and-PC/,Effects Plugins,,,
,ozone4,iZotope Ozone 4 Complete Mastering Effects Software System - Mac and PC,214.66,http://www.axemusic.com/store/product/25177/iZotope-Ozone-4-Complete-Mastering-Effects-Software-System-Mac-and-PC/,Effects Plugins,,,
,jdx,Radial JDX Reactor Guitar Amp Direct Box with Active class-A Speaker Emulation,175.56,http://www.axemusic.com/store/product/16655/Radial-JDX-Reactor-Guitar-Amp-Direct-Box-with-Active-class-A-Speaker-Emulation/,Axe Music Featured Items,,,
,jpc,Radial JPC Stereo PC AV Consumer Electronics Direct Box,175.56,http://www.axemusic.com/store/product/9252/Radial-JPC-Stereo-PC-AV-Consumer-Electronics-Direct-Box/,Axe Music Featured Items,,,
,jrak,Radial JRAK 2 RU Rack Shelf for  JDI and/or J48 Direct Boxes - Holds 8 Units,155.61,http://www.axemusic.com/store/product/24521/Radial-JRAK-2-RU-Rack-Shelf-for-JDI-and-or-J48-Direct-Boxes-Holds-8-Units/,Axe Music Featured Items,,,
,proav1,Radial PROAV1 Passive Multimedia Direct Inject DI Box,109.94,http://www.axemusic.com/store/product/12648/Radial-PROAV1-Passive-Multimedia-Direct-Inject-DI-Box/,Axe Music Featured Items,,,
,proav2,Radial PROAV2 2-Channel Stereo Passive Multimedia Audio-Video Direct Injection DI Box,159.95,http://www.axemusic.com/store/product/18574/Radial-PROAV2-2-Channel-Stereo-Passive-Multimedia-Audio-Video-Direct-Injection-DI-Box/,Axe Music Featured Items,,,
,prod2,Radial ProD2 dual channel Passive Direct Box,142.64,http://www.axemusic.com/store/product/9254/Radial-ProD2-dual-channel-Passive-Direct-Box/,Axe Music Featured Items,,,
,prodi,Radial ProDI Passive Direct Box,96.25,http://www.axemusic.com/store/product/9253/Radial-ProDI-Passive-Direct-Box/,Axe Music Featured Items,,,
,reampjci,Radial Reamp-JCI Passive Re-amplifier / Converter,175.56,http://www.axemusic.com/store/product/27512/Radial-Reamp-JCI-Passive-Re-amplifier-Converter/,Axe Music Featured Items,,,
,sgi,Radial SGI Active Studio Guitar Interface,237.73,http://www.axemusic.com/store/product/11319/Radial-SGI-Active-Studio-Guitar-Interface/,Axe Music Featured Items,,,
,twiniso,Radial TWIN ISO Dual Channel Passive  Balanced Isolator Direct Box with Jensen Transformers,237.73,http://www.axemusic.com/store/product/19665/Radial-TWIN-ISO-Dual-Channel-Passive-Balanced-Isolator-Direct-Box-with-Jensen-Transformers/,Axe Music Featured Items,,,
,dpdi,"Digiflex DPDI - Passive DI Direct Injection Box with Neutrik Jacks - 1/4"" Input 1/4"" Thru XLR Male Balanced Isolated Output",28.32,http://www.axemusic.com/store/product/19147/Digiflex-DPDI-Passive-DI-Direct-Injection-Box-with-Neutrik-Jacks-1-4%22-Input-1-4%22-Thru-XLR-Male-Balanced-Isolated-Output/,Axe Music Featured Items,,,
,dn100,Klark Teknik DN100 Professional Active Direct Injection Box,197.50,http://www.axemusic.com/store/product/16033/Klark-Teknik-DN100-Professional-Active-Direct-Injection-Box/,Axe Music Featured Items,,,
,j+4,"Radial J+4 Active Stereo -10dB Unbalanced to +4dB Balanced Converter with RCA - 3.5mm - XLR and 1/4"" Connectors",175.56,http://www.axemusic.com/store/product/28658/Radial-J%2B4-Active-Stereo-10dB-Unbalanced-to-%2B4dB-Balanced-Converter-with-RCA-3.5mm-XLR-and-1-4%22-Connectors/,Axe Music Featured Items,,,
,j33radial,Radial J33 Phono Preamp and Turntable DI Box,175.56,http://www.axemusic.com/store/product/11019/Radial-J33-Phono-Preamp-and-Turntable-DI-Box/,Axe Music Featured Items,,,
,j48,Radial J48 Active Direct Box,175.56,http://www.axemusic.com/store/product/7915/Radial-J48-Active-Direct-Box/,Axe Music Featured Items,,,
,jd6,Radial JD6 Six-channel Rackmount DI Direct Box,1037.40,http://www.axemusic.com/store/product/192/Radial-JD6-Six-channel-Rackmount-DI-Direct-Box/,Axe Music Featured Items,,,
,jd7,Radial JD7 - Injector Amp Selector - Drive up to Seven Amps at Same time,1210.30,http://www.axemusic.com/store/product/27381/Radial-JD7-Injector-Amp-Selector-Drive-up-to-Seven-Amps-at-Same-time/,Axe Music Featured Items,,,
,jdiduplex,Radial JDI Duplex Two-channel Jensen equipped passive DI Box,367.41,http://www.axemusic.com/store/product/7055/Radial-JDI-Duplex-Two-channel-Jensen-equipped-passive-DI-Box/,Axe Music Featured Items,,,
,jdimk3,Radial JDI Passive Direct Box,174.90,http://www.axemusic.com/store/product/193/Radial-JDI-Passive-Direct-Box/,Axe Music Featured Items,,,
,jdvmk3,Radial JDVmk3 Super DI Active Direct Box,432.25,http://www.axemusic.com/store/product/10270/Radial-JDVmk3-Super-DI-Active-Direct-Box/,Axe Music Featured Items,,,
,gxl2200sp,"CAD GXL2200 Studio Microphone Pack - contains one GXL2200 Large Diaphragm Condenser Microphone, one GXL1200 Condenser Instrument Microphone, and one EPF15A Pop Filter",149.95,http://www.axemusic.com/store/product/11940/CAD-GXL2200-Studio-Microphone-Pack-contains-one-GXL2200-Large-Diaphragm-Condenser-Microphone%2C-one-GXL1200-Condenser-Instrument-Microphone%2C-and-one-EPF15A-Pop-Filter/,Axe Music Featured Items,,,
,gxl2200bp,CAD GXL2200BP Large Diaphragm Cardioid Studio Condenser Microphone with Spider Shockmount - Black Pearl Chrome Finish,99.99,http://www.axemusic.com/store/product/28474/CAD-GXL2200BP-Large-Diaphragm-Cardioid-Studio-Condenser-Microphone-with-Spider-Shockmount-Black-Pearl-Chrome-Finish/,Axe Music Featured Items,,,
,gxl2400,CAD GXL2400 Large Diaphragm Condenser Microphone with Shockmount,69.46,http://www.axemusic.com/store/product/11938/CAD-GXL2400-Large-Diaphragm-Condenser-Microphone-with-Shockmount/,Axe Music Featured Items,,,
,gxl3000,CAD GXL3000 Studio Condenser Microphone with Shockmount,119.99,http://www.axemusic.com/store/product/10887/CAD-GXL3000-Studio-Condenser-Microphone-with-Shockmount/,Axe Music Featured Items,,,
,gxl3000bp,CAD GXL3000BP Multi-Pattern Large Diaphragm Studio Condenser Microphone with Spider Shockmount - Black Pearl Chrome Finish,144.95,http://www.axemusic.com/store/product/28475/CAD-GXL3000BP-Multi-Pattern-Large-Diaphragm-Studio-Condenser-Microphone-with-Spider-Shockmount-Black-Pearl-Chrome-Finish/,Axe Music Featured Items,,,
,gxl3000sp,CAD GXL3000SP Studio Microphone Pack includes 1-GXL3000 Large Diaphragm Condenser Microphone 1-GXL1200 Condenser Instrument Mic and 1- EPF15A Pop Filter with Shock Mount and Clip,189.95,http://www.axemusic.com/store/product/16585/CAD-GXL3000SP-Studio-Microphone-Pack-includes-1-GXL3000-Large-Diaphragm-Condenser-Microphone-1-GXL1200-Condenser-Instrument-Mic-and-1-EPF15A-Pop-Filter-with-Shock-Mount-and-Clip/,Axe Music Featured Items,,,
,gxl1200,Cad Small Condenser Micrphone,69.99,http://www.axemusic.com/store/product/451/Cad-Small-Condenser-Micrphone/,Axe Music Featured Items,,,
,trion7000,Cad Trion 7000 Dual-element Ribbon Microphone for Vocals and Instruments with Shock Mount and Metal Travel Case,199.95,http://www.axemusic.com/store/product/15112/Cad-Trion-7000-Dual-element-Ribbon-Microphone-for-Vocals-and-Instruments-with-Shock-Mount-and-Metal-Travel-Case/,Axe Music Featured Items,,,
,u1,CAD U1 USB Studio Handheld Dynamic Vocal Microphone with On-Off Switch includes Desktop Podcast Stand and USB Cable - Windows and Mac,43.01,http://www.axemusic.com/store/product/19199/CAD-U1-USB-Studio-Handheld-Dynamic-Vocal-Microphone-with-On-Off-Switch-includes-Desktop-Podcast-Stand-and-USB-Cable-Windows-and-Mac/,Axe Music Featured Items,,,
,u2,Cad U2 USB Headphones with Headset Vocal Microphone - Windows and Mac,39.95,http://www.axemusic.com/store/product/19200/Cad-U2-USB-Headphones-with-Headset-Vocal-Microphone-Windows-and-Mac/,Axe Music Featured Items,,,
,spark,Blue Microphones SPARK Large Diaphragm Solid State Cardioid Condenser Microphone with Focus Control - Includes Shockmount Popfilter and Storage Box,184.95,http://www.axemusic.com/store/product/25904/Blue-Microphones-SPARK-Large-Diaphragm-Solid-State-Cardioid-Condenser-Microphone-with-Focus-Control-Includes-Shockmount-Popfilter-and-Storage-Box/,Axe Music Featured Items,,,
,thepop,Blue Microphones The Pop - Pop Filter for Kiwi and Mouse Mics,69.95,http://www.axemusic.com/store/product/28208/Blue-Microphones-The-Pop-Pop-Filter-for-Kiwi-and-Mouse-Mics/,Axe Music Featured Items,,,
,woodpecker,Blue Microphones Woodpecker Active Ribbon Microphone with Wood Finish and Figure-8 Polar Pattern includes Blue Cranberry Mic Cable,799.95,http://www.axemusic.com/store/product/15610/Blue-Microphones-Woodpecker-Active-Ribbon-Microphone-with-Wood-Finish-and-Figure-8-Polar-Pattern-includes-Blue-Cranberry-Mic-Cable/,Axe Music Featured Items,,,
,yetipro,Blue Microphones Yeti Pro Condenser Microphone - 24-bit/192kHz USB and Analog Microphone includes 5 pin Stereo/XLR Adapter,249.95,http://www.axemusic.com/store/product/26707/Blue-Microphones-Yeti-Pro-Condenser-Microphone-24-bit-192kHz-USB-and-Analog-Microphone-includes-5-pin-Stereo-XLR-Adapter/,Axe Music Featured Items,,,
,snowballba,Blue Snowball USB Condenser Microphone - Brushed Aluminum Finish,99.95,http://www.axemusic.com/store/product/23815/Blue-Snowball-USB-Condenser-Microphone-Brushed-Aluminum-Finish/,Axe Music Featured Items,,,
,snowballgb,Blue Snowball USB Condenser Microphone - Gloss Black Finish,99.95,http://www.axemusic.com/store/product/23814/Blue-Snowball-USB-Condenser-Microphone-Gloss-Black-Finish/,Axe Music Featured Items,,,
,snowballtw,Blue Snowball USB Condenser Microphone - Textured White Finish,99.95,http://www.axemusic.com/store/product/10634/Blue-Snowball-USB-Condenser-Microphone-Textured-White-Finish/,Axe Music Featured Items,,,
,yeti,Blue YETI USB Triple Capsule Array Condenser Microphone with 4 Polar Patterns including Stereo and Bidirectional includes Headphone Amplifier,149.95,http://www.axemusic.com/store/product/23767/Blue-YETI-USB-Triple-Capsule-Array-Condenser-Microphone-with-4-Polar-Patterns-including-Stereo-and-Bidirectional-includes-Headphone-Amplifier/,Axe Music Featured Items,,,
,e70,CAD E70 Modular Dual-Capsule Pencil Condenser Microphone,119.95,http://www.axemusic.com/store/product/24465/CAD-E70-Modular-Dual-Capsule-Pencil-Condenser-Microphone/,Axe Music Featured Items,,,
,gxl2200,CAD GXL2200 Studio Condenser Microphone with Spider Shockmount,81.95,http://www.axemusic.com/store/product/452/CAD-GXL2200-Studio-Condenser-Microphone-with-Spider-Shockmount/,Axe Music Featured Items,,,
,babybottle,Blue Microphones Baby Bottle Cardioid Condenser Microphone,399.95,http://www.axemusic.com/store/product/9212/Blue-Microphones-Baby-Bottle-Cardioid-Condenser-Microphone/,Axe Music Featured Items,,,
,blueberry,Blue Microphones Blueberry Large-diaphragm Cardioid Condenser Studio Microphone with Hand-built Capsule includes Blueberry Mic Cable - Pop Filter and Series 2 Shockmount,999.95,http://www.axemusic.com/store/product/9213/Blue-Microphones-Blueberry-Large-diaphragm-Cardioid-Condenser-Studio-Microphone-with-Hand-built-Capsule-includes-Blueberry-Mic-Cable-Pop-Filter-and-Series-2-Shockmount/,Axe Music Featured Items,,,
,bluebird,Blue Microphones Bluebird Large Diaphragm Cardioid Condenser Microphone,279.95,http://www.axemusic.com/store/product/9211/Blue-Microphones-Bluebird-Large-Diaphragm-Cardioid-Condenser-Microphone/,Axe Music Featured Items,,,
,cactus,Blue Microphones Cactus Large Diaphragm Tube Condenser Microphone,2499.95,http://www.axemusic.com/store/product/9215/Blue-Microphones-Cactus-Large-Diaphragm-Tube-Condenser-Microphone/,Axe Music Featured Items,,,
,dragonfly,Blue Microphones Dragonfly Cardioid Condenser Microphone,799.95,http://www.axemusic.com/store/product/9237/Blue-Microphones-Dragonfly-Cardioid-Condenser-Microphone/,Axe Music Featured Items,,,
,kiwi,Blue Microphones Kiwi Large-diaphragm Multipattern Condenser Microphone with Hand-Built Capsule includes Blueberry Mic Cable - Pop Filter and Series 2 Shockmount,1999.95,http://www.axemusic.com/store/product/9214/Blue-Microphones-Kiwi-Large-diaphragm-Multipattern-Condenser-Microphone-with-Hand-Built-Capsule-includes-Blueberry-Mic-Cable-Pop-Filter-and-Series-2-Shockmount/,Axe Music Featured Items,,,
